name,ID,KEGG,HMDB,BiGG
"2-Oleoylglycerophosphocholine",pchol2ole_hs_c,NA,NA,pchol2ole_hs
"2-Palmitoylglycerophosphocholine",pchol2palm_hs_c,NA,NA,pchol2palm_hs
"2-Stearoylglycerophosphocholine",pchol2ste_hs_c,NA,NA,pchol2ste_hs
"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",pcholn15_hs_c,NA,NA,pcholn15_hs
"1-Arachidonoyl-Glycero-3-Phosphocholine",pcholar_hs_c,NA,NA,pcholar_hs
"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",pcholn183_hs_c,NA,NA,pcholn183_hs
"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",pcholn1836_hs_c,NA,NA,pcholn1836_hs
"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)",pcholn19_hs_c,NA,NA,pcholn19_hs
"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)",pcholn201_hs_c,NA,NA,pcholn201_hs
"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",pcholn204_hs_c,C04230,HMDB0010396,pcholn204_hs
"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",pcholn205_hs_c,NA,NA,pcholn205_hs
"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",pcholn224_hs_c,NA,NA,pcholn224_hs
"1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3",pcholn225_hs_c,NA,NA,pcholn225_hs
"1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6",pcholn2254_hs_c,NA,NA,pcholn2254_hs
"1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",pcholn226_hs_c,NA,NA,pcholn226_hs
"1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine",pear_hs_c,NA,NA,pear_hs
"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)",pe203_hs_c,NA,NA,pe203_hs
"1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)",pe226_hs_c,NA,NA,pe226_hs
"1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",pe224_hs_c,NA,NA,pe224_hs
"1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)",pedh203_hs_c,NA,NA,pedh203_hs
"1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)",pe12_hs_c,NA,NA,pe12_hs
"1-Myristoylglycerophosphoethanolamine (C14:0 Pe)",pe14_hs_c,NA,NA,pe14_hs
"1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)",pe161_hs_c,NA,NA,pe161_hs
"1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)",pe13_hs_c,NA,NA,pe13_hs
"1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)",pe15_hs_c,NA,NA,pe15_hs
"1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)",pe17_hs_c,NA,NA,pe17_hs
"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",pcholn203_hs_c,NA,NA,pcholn203_hs
"1-Arachidonoylglycerophosphoinositol",pailar_hs_c,NA,NA,pailar_hs
"1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24",pcholn24_hs_c,C04230,HMDB0010405,pcholn24_hs
"Lysopc A C26:1 (Delta 5)",pcholn261_hs_c,NA,NA,pcholn261_hs
"Lysopc A C28:1 (Delta 5)",pcholn281_hs_c,NA,NA,pcholn281_hs
"Lysopc A C28:0",pcholn28_hs_c,NA,NA,pcholn28_hs
"1-Docosahexaenoylglycerophosphocholine",pcholdoc_hs_c,NA,NA,pcholdoc_hs
"1-Eicosadienoylglycerophosphocholine (Delta 11,14)",pcholeic_hs_c,NA,NA,pcholeic_hs
"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",pcholet_hs_c,NA,NA,pcholet_hs
"1-Heptadecanoylglycerophosphocholine",pcholhep_hs_c,C04230,HMDB0012108,pcholhep_hs
"1-Linoleoylglycerophosphocholine (Delta 9,12)",pchollinl_hs_c,NA,NA,pchollinl_hs
"1-Linoleoylglycerophosphoethanolamine (Delta 9,12)",pelinl_hs_c,NA,NA,pelinl_hs
"Cis,Cis-11,14-Eicosadienoic Acid",eidi1114ac_c,C16525,HMDB0005060,eidi1114ac
"Hexanoate (N-C6:0)",hxa_c,NA,NA,hxa
"Cia-5,8, Tetradecadienoic Acid",tetdeca511ac_c,NA,NA,tetdeca511ac
"Glycerol 2-Phosphate",glyc2p_c,NA,NA,glyc2p
"Acetyl-L-Lysine",aclys_c,NA,NA,aclys
"Homocarnosine",hmcarn_c,NA,NA,hmcarn
"4-Methyl-Thio-Oxo-Butyrate",4mtob_c,NA,NA,4mtob
"3-Methyl-Thio-Propionate",3mtp_c,NA,NA,3mtp
"3-Methyl-Thio-Propionate",3mtp_s,NA,NA,3mtp
"(9E)-octadecenoylcarnitine",m00126s,NA,HMDB0006464,elaidcrn
"linoleic-carnitine",m02388s,NA,NA,lnlccrn
"Phenyllactate",phlac_s,NA,NA,phlac
"15(S)-HPETE",m00380s,C05966,HMDB0004244,15HPET
"15-Keto-Prostaglandin F2A",15kprostgf2_s,NA,NA,15kprostgf2
"21-Hydroxypregnenolone",21hprgnlone_s,NA,NA,21hprgnlone
"2-oxoadipate",m00670s,C00322,HMDB0000225,2oxoadp
"4-hydroxyphenyllactate",m01004s,C03672,HMDB0000755,34hpl
"3-hydroxyisobutyrate",m00784c,C06001,HMDB0000023,3hmp
"3-hydroxyisobutyrate",m00784s,C06001,HMDB0000023,3hmp
"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide",3hpppnohgluc_c,NA,NA,3hpppnohgluc
"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide",3hpppnohgluc_s,NA,NA,3hpppnohgluc
"3-(3-Hydroxy-Phenyl)Propionate",3hpppn_c,NA,NA,3hpppn
"3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative",3hpppnoh_c,NA,NA,3hpppnoh
"hydracrylate",m02142s,C01013,HMDB0000700,3hpp
"3-Methylhistidine",3mhis_s,NA,NA,3mhis
"3-methoxytyramine",m00821s,C05587,HMDB0000022,3moxtyr
"3-ureidoisobutyrate",m00922s,C05100,HMDB0002031,3uib
"4-acetamidobutanoate",m00952s,C02946,HMDB0003681,4aabutn
"gamma-butyrobetaine",m01922s,C01181,NA,4tmeabutn
"dihydrothymine",m01705s,C00906,HMDB0000079,56dthm
"5,6-Dihydrouracil",m01052s,C00429,HMDB0000076,56dura
"5-aminolevulinate",m01074s,C00430,HMDB0001149,5aop
"5(S)-HPETE",m01042s,NA,NA,5HPET
"provitamin D3",m02805s,C01164,HMDB0000032,7dhchsterol
"D-Arabitol",abt_D_s,NA,NA,abt__D
"D-Arabitol",abt_D_c,NA,NA,abt__D
"N-acetyl-L-glutamate",m02536c,C00624,HMDB0001138,acglu
"N-acetyl-L-glutamate",m02536s,C00624,HMDB0001138,acglu
"Acetyl-Glycine",acgly_m,NA,NA,acgly
"Acetyl-Glycine",acgly_c,NA,NA,acgly
"Acetyl-Glycine",acgly_s,NA,NA,acgly
"Acetyl-L-Lysine",aclys_s,NA,NA,aclys
"Acetyl-L-Lysine",aclys_m,NA,NA,aclys
"N-acetylornithine",m02546s,C00437,HMDB0003357,acorn
"Acetyl-Threonine",acthr_L_m,NA,NA,NA
"Acetyl-Threonine",acthr_L_c,NA,NA,NA
"Acetyl-Threonine",acthr_L_s,NA,NA,NA
"Adipic Acid",adpac_s,C06104,HMDB0000448,adpac
"2-Hydroxyadipic Acid",adpoh_s,NA,NA,adpoh
"allantoin",m01313s,C01551,HMDB0000462,NA
"SAM",m02877s,C00019,HMDB0001185,amet
"19-Hydroxyandrost-4-Ene-3,17-Dione",and19one_s,NA,NA,and19one
"phosphatidate-LD-TAG pool",m02733s,C00416,NA,pa_hs
"O-Arachidonoyl Ethanolamine",aracheth_s,NA,NA,aracheth
"biliverdin",m01399s,C00500,NA,biliverd
"(S)-2-aminobutanoate",m00169s,C02356,HMDB0000452,NA
"N-acetylmethionine",m02540s,C02712,HMDB0011745,NA
"13(S)-HPODE",m00337s,C04717,HMDB0003871,NA
"5(S)-HETE",m01040s,C04805,HMDB0011134,NA
"prostaglandin J2",m02796s,C05957,HMDB0002710,NA
"lipoxin A4",m02395s,C06314,HMDB0004385,NA
"lipoxin B4",m02396s,C06315,HMDB0005082,NA
"anandamide",m01335s,C11695,HMDB0004080,NA
"5,6-EET",m01054s,C14768,HMDB0002190,NA
"8,9-EET",m01209s,C14769,HMDB0002232,NA
"11,12-EET",m00279s,C14770,HMDB0004673,NA
"14,15-EET",m00366s,C14771,HMDB0004264,NA
"9(10)-EpOME",m01216s,C14825,HMDB0004701,NA
"12(13)-EpOME",m00305s,C14826,HMDB0004702,NA
"6-oxo-prostaglandin F1alpha",m01168s,C05961,HMDB0002886,NA
"12(S)-HHT",m00308s,NA,NA,NA
"5beta-cholestane-3alpha,7alpha,12alpha,24s,25-pentol",m01087s,NA,HMDB0002208,NA
"8-Dehydrocholesterol",CE1297_s,NA,NA,CE1297
"N-acetyl-L-alanine",m02530s,NA,NA,NA
"N-acetyl-L-asparagine",m02531s,NA,NA,NA
"beta-hydroxy-beta-methylbutyrate",m01392s,NA,HMDB0000754,NA
"3-O-methyldopa",m00830s,NA,HMDB0001434,NA
"6-trans-LTB4",m01172s,NA,HMDB0005087,NA
"(8Z,11Z,14Z)-Eicosatrienoic Acid",CE2516_s,C03242,HMDB0002925,NA
"15(S)-HETrE",m00378s,NA,NA,NA
"Cis,Cis-11,14-Eicosadienoic Acid",eidi1114ac_s,C16525,HMDB0005060,eidi1114ac
"15-deoxy-PGD2",m00384s,NA,NA,NA
"androsterone sulfate",m01337s,NA,NA,NA
"5,12,20-TriHETE",m01047s,NA,NA,NA
"15(S)-HEPE",m00376s,NA,NA,NA
"leukotriene B5",m02365s,NA,NA,NA
"14,15-DiHETE",m00365s,NA,NA,NA
"cortisone",m01616s,NA,NA,cortsn
"C12:0-Ethanolamide, Didecanoyl Ethanolamide",didecaeth_s,NA,NA,didecaeth
"Dihomo-Gamma-Linolenoyl Ethanolamide",diholineth_s,NA,NA,diholineth
"Docosahexaenoyl Ethanolamide",docohxeth_s,NA,NA,docohxeth
"Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",docteteth_s,NA,NA,docteteth
"Dodecanedioic Acid",dodecanac_s,NA,NA,dodecanac
"N-formimino-L-glutamate",m02574s,C00439,HMDB0000854,forglu
"methylmalonate",m02479s,C02170,HMDB0000202,NA
"Heptadecanoyl Thanolamide (C17:0)",hepdeceth_s,NA,NA,hepdeceth
"Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",hexdeceeth_s,NA,NA,hexdeceeth
"Hexadecanediocacid",hexdiac_s,NA,NA,hexdiac
"homogentisate",m02135s,C00544,HMDB0000130,hgentis
"Homocarnosine",hmcarn_s,NA,NA,hmcarn
"Homocitrulline",hmcr_s,NA,NA,hmcr
"hexanoyl-CoA",m02122s,C05270,HMDB0002845,NA
"20-COOH-LTB4",m00585s,C05950,HMDB0006059,leuktrB4wcooh
"20-OH-LTB4",m00599s,C04853,HMDB0001509,leuktrB4woh
"Linoleoyl Ethanolamide",lineth_s,NA,NA,lineth
"L-pipecolate",m02413s,C00408,HMDB0000716,Lpipecol
"lathosterol",m02343s,C01189,HMDB0001170,lthstrl
"(R)-mevalonate",m00167s,C00418,HMDB0000227,mev__R
"inositol-1-phosphate",m02173s,C01177,NA,mi1p__D
"N-acetyl-L-aspartate",m02532s,C01042,HMDB0000812,Nacasp
"N-(omega)-hydroxyarginine",m02497s,C05933,NA,nwharg
"Oleoyl Ethanolamide",oleth_s,NA,NA,oleth
"L-hydroxylysine",m02381s,C16741,HMDB0000450,pcollg5hlys
"Pentadecanoyl Thanolamide (C15:0)",pendecaeth_s,NA,NA,pendecaeth
"Palmitoylethanolamide",pmeth_s,NA,NA,pmeth
"saccharopine",m02868s,C00449,NA,saccrp__L
"Sebacicacid",sebacid_s,C08277,HMDB0000792,sebacid
"Sm (D18:0/24:1), Sphingomyelin",sphmyln180241_hs_s,NA,NA,sphmyln180241_hs
"Sm (D18:1/14:0), Sphingomyelin",sphmyln18114_hs_s,NA,NA,sphmyln18114_hs
"Sm (D18:1/15:0), Sphingomyelin",sphmyln18115_hs_s,NA,NA,sphmyln18115_hs
"Sm (D18:1/16:0), Sphingomyelin",sphmyln18116_hs_s,NA,NA,sphmyln18116_hs
"Sm (D18:1/16:1), Sphingomyelin",sphmyln181161_hs_s,NA,NA,sphmyln181161_hs
"Sm (D18:1/17:0), Sphingomyelin",sphmyln18117_hs_s,NA,NA,sphmyln18117_hs
"Sm (D18:1/18:0), Sphingomyelin",sphmyln18118_hs_s,NA,NA,sphmyln18118_hs
"Sm (D18:1/18:1), Sphingomyelin",sphmyln181181_hs_s,NA,NA,sphmyln181181_hs
"Sm (D18:1/20:0), Sphingomyelin",sphmyln18120_hs_s,NA,NA,sphmyln18120_hs
"Sm (D18:1/20:1), Sphingomyelin",sphmyln181201_hs_s,NA,NA,sphmyln181201_hs
"Sm (D18:1/21:0), Sphingomyelin",sphmyln18121_hs_s,NA,NA,sphmyln18121_hs
"Sm (D18:1/22:0), Sphingomyelin",sphmyln18122_hs_s,NA,NA,sphmyln18122_hs
"Sm (D18:1/22:1), Sphingomyelin",sphmyln181221_hs_s,NA,NA,sphmyln181221_hs
"Sm (D18:1/23:0), Sphingomyelin",sphmyln18123_hs_s,NA,NA,sphmyln18123_hs
"Sm (D18:0/24:0), Sphingomyelin",sphmyln1824_hs_s,NA,NA,sphmyln1824_hs
"Sm (D18:0/25:0), Sphingomyelin",sphmyln1825_hs_s,NA,NA,sphmyln1825_hs
"Stearoyl Ethanolamide",steeth_s,NA,NA,steeth
"Suberic Acid",subeac_s,C08278,HMDB0000893,subeac
"Cia-5,8, Tetradecadienoic Acid",tetdeca511ac_s,NA,NA,tetdeca511ac
"C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",tetdecaeth_s,NA,NA,tetdecaeth
"threonate",m02992s,C01620,NA,thrnt
"N6,N6,N6-trimethyl-L-lysine",m02517s,C03793,HMDB0001325,tmlys
"Tridecanoyl Thanolamide (C13:0)",trideceth_s,NA,NA,trideceth
"Thromboxane B2",txb2_s,NA,NA,txb2
"urocanate",m03124s,C00785,HMDB0000301,urcan
"1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",xolest182_hs_s,NA,NA,xolest182_hs
"galactitol",m01909s,C01697,HMDB0000107,galt
"Glycerol 2-Phosphate",glyc2p_s,NA,NA,glyc2p
"glycolate",m01998s,C00160,HMDB0000115,glyclt
"3-(3-Hydroxy-Phenyl)Propionate",3hpppn_s,NA,NA,3hpppn
"Hexanoate (N-C6:0)",hxa_m,NA,NA,hxa
"Hexanoate (N-C6:0)",hxa_p,NA,NA,hxa
"indoleacetate",m02169s,C00954,HMDB0000197,ind3ac
"L-cysteate",m02350s,C00506,HMDB0002757,Lcyst
"L-pipecolate",m02413c,C00408,HMDB0000716,Lpipecol
"OAA",m02633s,C00036,HMDB0000223,oaa
"phenylacetate",m02720s,C07086,HMDB0000209,pac
"3-phosphoserine",m00916s,C01005,HMDB0000272,pser__L
"saccharopine",m02868c,C00449,NA,saccrp__L
"Thromboxane B2",txb2_c,NA,NA,txb2
"Acetyl Isoleucine (Chemspider Id: 9964364)",acile_L_m,NA,NA,NA
"Acetyl Isoleucine (Chemspider Id: 9964364)",acile_L_c,NA,NA,NA
"Acetyl Isoleucine (Chemspider Id: 9964364)",acile_L_s,NA,NA,NA
"N-Acetylleucine",acleu_L_m,NA,NA,NA
"N-Acetylleucine",acleu_L_c,NA,NA,NA
"N-Acetylleucine",acleu_L_s,NA,NA,NA
"Acetylhomoserine",achom_L_m,NA,NA,NA
"Acetylhomoserine",achom_L_c,NA,NA,NA
"Acetylhomoserine",achom_L_s,NA,NA,NA
"Phenylacetylglycine_phacgly",phacgly_s,NA,NA,phacgly
"homoserine",m02136m,C00263,HMDB0000719,hom__L
"Ursodeoxycholyl Coenzyme A",urscholcoa_c,NA,NA,urscholcoa
"7-Ketolithocholate",7klitchol_c,NA,NA,7klitchol
"benzoate",m01380m,C00180,NA,bz
"Benzoyl Coenzyme A",bzcoa_m,NA,NA,bzcoa
"hippurate",m02123m,C01586,HMDB0000714,NA
"phenylacetyl-CoA",m02721m,C00582,HMDB0006503,phaccoa
"Phenylacetylglycine",pheacgly_m,NA,NA,pheacgly
"Phenylacetylglycine",pheacgly_c,NA,NA,pheacgly
"Phenylacetylglycine",pheacgly_s,NA,NA,pheacgly
"P-Cresol",pcresol_c,C01468,HMDB0001858,pcresol
"P-Cresol Sulfate",pcs_c,NA,HMDB0011635,pcs
"Indole",indole_c,NA,NA,indole
"Indoxyl",indoxyl_c,NA,NA,NA
"Indoxyl Sulfate",inds_c,NA,NA,NA
"Indole",indole_s,NA,NA,indole
"Indoxyl Sulfate",inds_s,NA,NA,NA
"P-Cresol",pcresol_s,C01468,HMDB0001858,pcresol
"P-Cresol Sulfate",pcs_s,NA,HMDB0011635,pcs
"3-Hydroxycinnamic Acid",3hcinnm_s,NA,NA,3hcinnm
"3-Hydroxycinnamic Acid",3hcinnm_c,NA,NA,3hcinnm
"3-Hydroxyphenylpropionic Acid (3-Hppa)",3hppa_s,NA,NA,NA
"3-Hydroxyphenylpropionic Acid (3-Hppa)",3hppa_c,NA,NA,NA
"normetanephrine",m02622s,C05589,HMDB0000819,normete__L
"16alpha-hydroxyestrone",m00400s,C05300,HMDB0000335,NA
"dihydrobiopterin",m01698s,C00268,NA,dhbpt
"tetrahydrobiopterin",m02978s,C00272,NA,thbpt
"Alanyl-Arginyl-Cysteine",alaargcys_s,NA,NA,alaargcys
"Alanyl-Arginyl-Glycine",alaarggly_s,NA,NA,alaarggly
"Alanyl-Asparaginyl-Leucine",alaasnleu_s,NA,NA,alaasnleu
"Alanyl-Glycyl-Lysine",alaglylys_s,NA,NA,alaglylys
"Alanyl-Histidyl-Alanine",alahisala_s,NA,NA,alahisala
"Alanyl-Lysine-Threonine",alalysthr_s,NA,NA,alalysthr
"Arginyl-Alanyl-Alanine",argalaala_s,NA,NA,argalaala
"Arginyl-Alanine-Phenylalanine",argalaphe_s,NA,NA,argalaphe
"Arginyl-Alanyl-Threonine",argalathr_s,NA,NA,argalathr
"Arginyl-Arginine",argarg_s,NA,NA,argarg
"Arginyl-Arginyl-Lysine",argarglys_s,NA,NA,argarglys
"Arginyl-Arginyl-Metheonine",argargmet_s,NA,NA,argargmet
"Arginyl-Cystinyl-Glycine",argcysgly_s,NA,NA,argcysgly
"Arginyl-Cystinyl-Serine",argcysser_s,NA,NA,argcysser
"Arginyl-Glutamyl-Glutamate",arggluglu_s,NA,NA,arggluglu
"Arginyl-Glutamyl-Proline",argglupro_s,NA,NA,argglupro
"Arginyl-Glycyl-Glycine",argglygly_s,NA,NA,argglygly
"Arginyl-Histidyl-Threonine",arghisthr_s,NA,NA,arghisthr
"Arginyl-Leucyl-Phenylalanine",argleuphe_s,NA,NA,argleuphe
"Arginyl-Lysyl-Aspartate",arglysasp_s,NA,NA,arglysasp
"Arginyl-Phenylalanine-Arginine",argphearg_s,NA,NA,argphearg
"Arginyl-Prolyl-Methionine",argpromet_s,NA,NA,argpromet
"Arginyl-Prolyl-Threonine",argprothr_s,NA,NA,argprothr
"Arginyl-Seryl-Serine",argserser_s,NA,NA,argserser
"Argtyrval",argtyrval_s,NA,NA,argtyrval
"Arginyl-Valyl-Cysteine",argvalcys_s,NA,NA,argvalcys
"Arginyl-Valyl-Tryptophan",argvaltrp_s,NA,NA,argvaltrp
"Asparaginyl-Asparaginyl-Arginine",asnasnarg_s,NA,NA,asnasnarg
"Asparaginyl-Cysteinyl-Cysteine",asncyscys_s,NA,NA,asncyscys
"Asparaginyl-Methionyl-Proline",asnmetpro_s,NA,NA,asnmetpro
"Asparaginyl-Phenylalanyl-Aspartate",asnpheasp_s,NA,NA,asnpheasp
"Asparaginyl-Phenylalanyl-Cysteine",asnphecys_s,NA,NA,asnphecys
"Asparaginyl-Tyrosyl-Glycine",asntyrgly_s,NA,NA,asntyrgly
"Asparaginyl-Tyrosyl-Phenylalanine",asntyrphe_s,NA,NA,asntyrphe
"Asparaginyl-Tyrosyl-Threonine",asntyrthr_s,NA,NA,asntyrthr
"Asparaginyl-Alanyl-Arginine",aspalaarg_s,NA,NA,aspalaarg
"Aspartyl-Asparaginyl-Glutamate",aspasnglu_s,NA,NA,aspasnglu
"Aspartyl-Glutamate",aspglu_s,NA,NA,aspglu
"Aspartyl-Glutamyl-Proline",aspglupro_s,NA,NA,aspglupro
"Aspartyl-Glutamyl-Tryptophan",aspglutrp_s,NA,NA,aspglutrp
"Aspartyl-Histidyl-Cysteine",asphiscys_s,NA,NA,asphiscys
"Aspartyl-Histidyl-Proline",asphispro_s,NA,NA,asphispro
"Aspartyl-Lysyl-Glutamate",asplysglu_s,NA,NA,asplysglu
"Aspartyl-Lysyl-Histidine",asplyshis_s,NA,NA,asplyshis
"Aspartyl-Methionyl-Aspartate",aspmetasp_s,NA,NA,aspmetasp
"Aspartyl-Prolyl-Lysine",aspprolys_s,NA,NA,aspprolys
"Aspartyl-Valyl-Asparagine",aspvalasn_s,NA,NA,aspvalasn
"Cystyl-Asparaginyl-Methionine",cysasnmet_s,NA,NA,cysasnmet
"Cystyl-Aspartyl-Phenylalanine",cysaspphe_s,NA,NA,cysaspphe
"Cystyl-Cysteine",cyscys_s,NA,NA,cyscys
"Cystyl-Glutaminyl-Methionine",cysglnmet_s,NA,NA,cysglnmet
"Cystyl-Glutamyl-Histidine",cysgluhis_s,NA,NA,cysgluhis
"Cystyl-Glutamyl-Tryptophan",cysglutrp_s,NA,NA,cysglutrp
"Cystyl-Leucyl-Threonine",cysleuthr_s,NA,NA,cysleuthr
"Cystyl-Seryl-Methionine",cyssermet_s,NA,NA,cyssermet
"Cystyl-Tyrosyl-Asparagine",cystyrasn_s,NA,NA,cystyrasn
"Glutaminyl-Asparaginyl-Glutamine",glnasngln_s,NA,NA,glnasngln
"Glutaminyl-Histidyl-Histidine",glnhishis_s,NA,NA,glnhishis
"Glutaminyl-Histidyl-Lysine",glnhislys_s,NA,NA,glnhislys
"Glutaminyl-Lysyl-Lysine",glnlyslys_s,NA,NA,glnlyslys
"Glutaminyl-Lysyl-Tryptophan",glnlystrp_s,NA,NA,glnlystrp
"Glutaminyl-Prolyl-Glutamate",glnproglu_s,NA,NA,glnproglu
"Glutaminyl-Tryptophanyl-Glutamate",glntrpglu_s,NA,NA,glntrpglu
"Glutaminyl-Tyrosyl-Leucine",glntyrleu_s,NA,NA,glntyrleu
"Glutaminyl-Arginyl-Leucine",gluargleu_s,NA,NA,gluargleu
"Glutaminyl-Asparaginyl-Leucine",gluasnleu_s,NA,NA,gluasnleu
"Glutamyl-Glutamate",gluglu_s,NA,NA,gluglu
"Glutamyl-Isoleucyl-Lysine",gluilelys_s,NA,NA,gluilelys
"Glutamyl-Leucine",gluleu_s,NA,NA,gluleu
"Glutamyl-Methionine",glumet_s,NA,NA,glumet
"Glutamyl-Methioninyl-Histidine",glumethis_s,NA,NA,glumethis
"Glutamyl-Threonine",gluthr_s,NA,NA,gluthr
"Glutamyl-Threonyl-Lysine",gluthrlys_s,NA,NA,gluthrlys
"Glutamyl-Tryptophanyl-Alanine",glutrpala_s,NA,NA,glutrpala
"Glycyl-Histidyl-Asparagine",glyhisasn_s,NA,NA,glyhisasn
"Glycyl-Histidyl-Lysine",glyhislys_s,NA,NA,glyhislys
"Glycyl-Lysyl-Cysteine",glylyscys_s,NA,NA,glylyscys
"Glycyl-Lysyl-Phenylalanine",glylysphe_s,NA,NA,glylysphe
"Glycyl-Tyrosyl-Lysine",glytyrlys_s,NA,NA,glytyrlys
"Glycyl-Valyl-Histidine",glyvalhis_s,NA,NA,glyvalhis
"Histidyl-Arginyl-Cysteine",hisargcys_s,NA,NA,hisargcys
"Histidyl-Arginyl-Serine",hisargser_s,NA,NA,hisargser
"Histidyl-Aspartate",hisasp_s,NA,NA,hisasp
"Histidyl-Cystyl-Cysteine",hiscyscys_s,NA,NA,hiscyscys
"Histidyl-Glutaminyl-Alanine",hisglnala_s,NA,NA,hisglnala
"Histidyl-Glutamate",hisglu_s,NA,NA,hisglu
"Histidyl-Glutamyl-Glutamine",hisglugln_s,NA,NA,hisglugln
"Histidyl-Lysyl-Lysine",hisglylys_s,NA,NA,hisglylys
"Histidyl-Histidyl-Lysine",hishislys_s,NA,NA,hishislys
"Histidyl-Lysyl-Alanine",hislysala_s,NA,NA,hislysala
"Histidyl-Lysyl-Glutamate",hislysglu_s,NA,NA,hislysglu
"Histidyl-Lysyl-Isoleucine",hislysile_s,NA,NA,hislysile
"Histidyl-Lysyl-Threonine",hislysthr_s,NA,NA,hislysthr
"Histidyl-Lysyl-Valine",hislysval_s,NA,NA,hislysval
"Histidyl-Methionine",hismet_s,NA,NA,hismet
"Histidyl-Methionyl-Glutamine",hismetgln_s,NA,NA,hismetgln
"Histidyl-Phenylalanyl-Arginine",hisphearg_s,NA,NA,hisphearg
"Histidyl-Prolyl-Lysine",hisprolys_s,NA,NA,hisprolys
"Histidyl-Tryptophanyl-Histidine",histrphis_s,NA,NA,histrphis
"Isoleucyl-Arginyl-Isoleucine",ileargile_s,NA,NA,ileargile
"Isoleucyl-Asparaginyl-Histidine",ileasnhis_s,NA,NA,ileasnhis
"Isolecyl-Aspartate",ileasp_s,NA,NA,ileasp
"Isolecyl-Glutaminyl-Glutamate",ileglnglu_s,NA,NA,ileglnglu
"Isolecyl-Glycyl-Arginine",ileglyarg_s,NA,NA,ileglyarg
"Isolecyl-Prolyl-Lysine",ileprolys_s,NA,NA,ileprolys
"Isolecyl-Seryl-Arginine",ileserarg_s,NA,NA,ileserarg
"Isolecyl-Tryptophanyl-Tyrosine",iletrptyr_s,NA,NA,iletrptyr
"Leucyl-Alanyl-Arginine",leualaarg_s,NA,NA,leualaarg
"Leucyl-Asparaginyl-Aspartate",leuasnasp_s,NA,NA,leuasnasp
"Leucyl-Aspartyl-Lysine",leuasplys_s,NA,NA,leuasplys
"Leucyl-Leucyl-Tryptophan",leuleutrp_s,NA,NA,leuleutrp
"Leucyl-Proline",leupro_s,NA,NA,leupro
"Leucyl-Prolyl-Arginine",leuproarg_s,NA,NA,leuproarg
"Leucyl-Seryl-Tryptophan",leusertrp_s,NA,NA,leusertrp
"Leucyl-Tryptophan",leutrp_s,NA,NA,leutrp
"Leucyl-Tryptophanyl-Arginine",leutrparg_s,NA,NA,leutrparg
"Leucyl-Tyrosyl-Tyrosine",leutyrtyr_s,NA,NA,leutyrtyr
"Leucyl-Valine",leuval_s,NA,NA,leuval
"Lysyl-Arginyl-Leucine",lysargleu_s,NA,NA,lysargleu
"Lysyl-Cysteinyl-Histidine",lyscyshis_s,NA,NA,lyscyshis
"Lysyl-Glutaminyl-Phenylalanine",lysglnphe_s,NA,NA,lysglnphe
"Lysyl-Glutamyl-Glutamate",lysgluglu_s,NA,NA,lysgluglu
