Row,deltaFPmat1,deltaFPmat2,deltaFPmat3,deltaFPmat4,deltaFPmat5,deltaFPmat6,deltaFPmat7,deltaFPmat8,deltaFPmat9,deltaFPmat10,deltaFPmat11,deltaFPmat12,deltaFPmat13,deltaFPmat14,deltaFPmat15,deltaFPmat16,deltaFPmat17,deltaFPmat18,deltaFPmat19,deltaFPmat20,deltaFPmat21,deltaFPmat22,deltaFPmat23
"psychosine-Brain",0.575387403085318,0.362605121009705,0.574650718804608,0.470230490878161,0.415678623583974,0.414864361289447,0.368926736395108,0.368650644332915,0.368650343447868,0.368650293960779,0.368594452789886,0.345321432633432,0.32471144664943,0.288427803848877,0.238128386112096,0.326777280723873,0.327303823867466,0.348025313562591,0.381503780838009,0.381633189786839,0.3816504269004,0.381656090774261,0.381663349001997
"4-aminobutyrate-Brain",0.951346317994879,0.913066601987438,1,0.999999999990143,0.999999999999472,0.999999999472023,0.999999474955814,0.999714586146669,0.889922470809196,0.889909418986365,0.889909405932993,0.889909406078164,0.889909405919927,0.889910295830222,0.889909397130582,0.889909405919927,0.889909407248011,0.88991443841811,0.889909400313133,0.88990917544554,0.889914364215567,0.889909405919927,0.889909418524798
"glyceraldehyde-Brain",0.206014756289734,0.100309169736596,0.205946696533269,0.176304943074173,0.119154781799309,0.162563882302826,0.101066252215324,0.101067501336176,0.101067411049083,0.10106743197694,0.101067192062016,0.101067411743048,0.10107132170684,0.101067409317207,0.101064251308036,0.101046060802152,0.100991637733967,0.101069015485975,0.101058952861594,0.101056347041223,0.101068952342824,0.101063582068043,0.10106839781727
"glycolaldehyde-Brain",0.206014756289734,0.0526265584972534,0.153464791722922,0.291989520861955,0.0568203968400089,0.0567278352010029,0.0524541597078971,0.0522942059598842,0.0522940312965695,0.0522940306447618,0.052294031212045,0.0522956223705447,0.0522940363155712,0.0523065652809575,0.0522913586111604,0.0522992717896215,0.052293659019779,0.0522940209245092,0.0522776516959518,0.0522801951359646,0.0522952377935632,0.0522863114061533,0.05229412176126
"guanidinoacetate-Brain",0.140358740684978,0.266160613806316,0.140360118605987,0.268961967406738,0.240521581138708,0.268992514248274,0.269036071783831,0.26903611536666,0.269036115410243,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287,0.269036115410287
"guanine-Brain",0.994027843777332,1.00015674101767,1.00000414035337,1.00000000017769,0.999999999689104,1.00000000042571,1.00000003244495,0.999999916131491,1.00000003737262,0.999999984738908,0.999996179678456,0.999999993956657,0.999998719252043,1.00000192785764,0.999999853831151,0.999999929395394,1.0000000496244,0.999999954871218,1.00000002459983,0.99999918733403,1.00000002869825,1.00000038900143,0.999995133829358
"GTP-Brain",0.9779028125,1,1,1,1,1.00000003157197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"homovanillate-Brain",0,0.393777696586854,0,0.0945695126873009,0.339935989535602,0.391959800765267,0.402939519711786,0.402957902345763,0.40295792073033,0.402957920748715,0.402957915336399,0.402957992433108,0.402957925395673,0.40296209402526,0.406362569119983,0.423863426678322,0.423971441873867,0.423971042253665,0.423971548076333,0.42397195396595,0.423972005930455,0.423971913344494,0.423974147891793
"indoleacetate-Brain",0.0826670158193574,0.190098874877918,0.0887201953210593,0.158640994728277,0.171016191943404,0.183091650769647,0.190995364506605,0.191188140433995,0.191188337697778,0.191188337895046,0.191188337895243,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244,0.191188337895244
"inosine-Brain",0.414106198643091,0.351286060190191,0.414106206372867,0.414106955296809,0.414107394083037,0.415172871498419,0.409089143192586,0.395763362508355,0.39565047938111,0.391451340429311,0.327334822117819,0.334441978113318,0.334441423624374,0.3344431179188,0.334441472744997,0.334443636226917,0.334442087939828,0.334439927384912,0.334440572992322,0.334454224502146,0.334445935295198,0.334450313025213,0.334419492546489
"4-methyl-2-oxopentanoate-Brain",0.212775305507673,0.267830622268319,0.355202754460663,0.315986802077765,0.348799384028081,0.276382117376089,0.277551650006254,0.26537411470042,0.265374114963581,0.265374114688548,0.265374114688548,0.265374114688548,0.265374114688548,0.265374120814031,0.265374114688548,0.265374723952753,0.265374114688548,0.265374114688548,0.265374114688548,0.265375401215362,0.265377356099094,0.2653761395137,0.265374114688548
"4-hydroxy-2-quinolinecarboxylic acid-Brain",0.454226453867572,0.600157662418194,0.999999572610072,0.99978736231499,0.915231655815141,0.908392350331038,0.908215690586321,0.791748233566876,0.535294956721469,0.534472823843191,0.534471999896864,0.534471999167963,0.534472074288411,0.534472533411693,0.534472031760724,0.534471998415001,0.534472005222722,0.53446983830129,0.534472094211207,0.534472095197053,0.534475470282147,0.534472056435558,0.534472000110067
"O-acetylcarnitine-Brain",0.218990279154399,0.254583791334464,0.218989866273984,0.362967251609192,0.314781358438532,0.215467084817874,0.215479176362549,0.259907731500979,0.271817505102613,0.272077063658226,0.272077324399864,0.272077324660607,0.272077324660868,0.272077324660868,0.272077324660868,0.272077324660868,0.272077324660868,0.272077324660868,0.272077324660868,0.272077324660868,0.272077333117822,0.272077324660868,0.27207734090417
"L-cystathionine-Brain",0.327135022141298,0.595603689125287,0.999876790306348,0.945171325335321,0.510436890992457,0.561978868887099,0.60501464882926,0.606238010071617,0.606239269423112,0.606239269423115,0.606239269425629,0.606239269425631,0.606239269425631,0.606239269425631,0.606239875548151,0.606239269425631,0.606239269425631,0.606239269425631,0.606239269425631,0.606239332560244,0.606239269490294,0.606239269425631,0.606239269425631
"kynurenine-Brain",0.454226453867572,0.403094890085298,0.454225335691108,0.453691438988127,0.372579393319824,0.337747212911743,0.404678444288917,0.404678580029653,0.404678580165394,0.40467858016553,0.404678580165529,0.40467858016553,0.404678580408873,0.404678580549329,0.404678491112006,0.40467858016553,0.404678581165141,0.404678643943117,0.404685060258463,0.404679539858765,0.404676293076672,0.404681531229258,0.404681069955482
"tryptophan-Brain",0.848967132108211,0.930089366159571,0.848967132108211,0.899390450877541,0.930524194653239,0.930556439469318,0.930556471715284,0.930556471747531,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471747563,0.930556471807003,0.930556530544201
"lipoic acid-Brain",0.166906368146046,0.266404162385764,0.167147160760847,0.31205258083016,0.258877933144029,0.258809301683392,0.258809233033345,0.258809233010689,0.258809290671992,0.258818145602491,0.258821462554797,0.26878366329422,0.311906796195389,0.312133290640033,0.312133508004503,0.312133508231927,0.312135839958764,0.312133412193694,0.312134560011595,0.312147357382969,0.323439142539372,0.351337885203543,0.351430124779862
"methylimidazoleacetic acid-Brain",0,-0.107370899186645,-0.15521121977677,-0.284113961472194,-0.302525070867925,-0.301880415434115,-0.301817869811381,-0.268183658663992,-0.196404341636852,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851,-0.196404341636851
"inositol-Brain",0.874167948889484,0.787961332631553,0.874209760470362,0.874209744295886,0.874190398615042,0.85795385352092,0.799899649499786,0.800481313865063,0.800480984435122,0.800478461349891,0.798040608944168,0.729897078864085,0.718538457633919,0.516916910113373,0.552166125469704,0.552164867548742,0.552151538860526,0.542508594048076,0.423366105797354,0.41971032233388,0.409155501610226,0.408597836802929,0.336827176763023
"N-acetyl-L-aspartate-Brain",0.628683983386572,0.800740517619304,1.00000000336088,1.00000407729669,0.999998474015476,0.99850145302722,0.822692053233334,0.75175768572056,0.70094909370662,0.700857259648101,0.70087672034646,0.7133312708682,0.999999984015096,0.999986253153868,1.00000048386533,1.00000000562341,1.00000099917462,1.00000012747405,0.999999962123305,1.00000310315004,1.00001547875965,1.0000007742091,1.00005762198723
"N-acetylneuraminate-Brain",0.349435492069947,0.322472703535459,0.349435492069947,0.349435492044738,0.349435554260302,0.349435497281038,0.349440705359394,0.352059183753494,0.33371272866447,0.333511394551273,0.333303167442214,0.331877084854061,0.331877084694154,0.333511007557929,0.333149191153413,0.25157896143465,0.380921742656597,0.295769884599395,0.295800057172971,0.374038735512431,0.492341353742465,0.548598764289507,0.591034943251979
"NAD+-Brain",0.913638816637747,0.854166623791109,0.998959132261775,0.913638372797146,0.913197806640673,0.910034441035452,0.909935085284932,0.870859856097509,0.851894070270805,0.852488463389975,0.852716925120156,0.852716875763991,0.852716732501587,0.852715727424502,0.852716777573196,0.852716965009581,0.852718433078307,0.852716996459131,0.852716774735172,0.852716703385444,0.852725947881407,0.852719738015284,0.852728648423252
"NADH-Brain",0.913638816637747,0.854166623791109,0.998959132261775,0.913638372797146,0.913197806640673,0.910034441035452,0.909935085284932,0.870859856097509,0.851894070270805,0.852488463389975,0.852716925120156,0.852716875763991,0.852716732501587,0.852715727424502,0.852716777573196,0.852716965009581,0.852718433078307,0.852716996459131,0.852716774735172,0.852716703385444,0.852725947881407,0.852719738015284,0.852728648423252
"normetanephrine-Brain",0.132549827292858,1.69778884719918e-05,0.131062177408612,0.131084371721918,0.0527000005521091,-0.00294986511248296,-0.00294988502556437,-0.00295292037781614,-0.00317170799308397,-0.00565282188992483,-0.00565282189000055,-0.00565282189000055,-0.00565282189000055,-0.00565282189000055,-0.00565282189000055,-0.00565282182073884,-0.00565282189000055,-0.00565281991450384,-0.00565282189000055,-0.00565273525928917,-0.00565282161286662,-0.00565263727200666,-0.005652576323044
"phosphocholine-Brain",0.785676311865132,0.890651058950245,0.999999999991758,0.999999998552435,0.999999999947994,0.999999948282556,0.999982670845214,0.984858738617807,0.92108084554301,0.931561062785025,0.938354015293484,0.783369361256255,0.767000765405797,0.767011305026907,0.76700874016375,0.767008773355831,0.767057224240524,0.767011304901267,0.767008102522249,0.767032455834606,0.766999964642341,0.767005324061834,0.766993082478593
"pregnenolone-Brain",0.11727468679423,0.277157660697534,0.435472698613142,0.602164135594757,0.363473439628694,0.239756919502183,0.241031850120584,0.281370923664497,0.282614977300096,0.282615095421704,0.282616042114447,0.282616041974458,0.282616041974459,0.282616041974459,0.282616030411676,0.282616040999451,0.282616047417834,0.282603710189665,0.272613979332723,0.20628115764,0.216567599688028,0.217474205576649,0.209572065646169
"progesterone-Brain",0.0479493633145777,0.0704483091847604,0.0572236846459522,0.0572239973035358,0.0575348015522738,0.108148531692843,0.103029281772421,0.0717430469124282,0.0717430502488045,0.0717430370771656,0.0717430294918553,0.071743050236727,0.0717430773240461,0.0717430502239691,0.071741613003138,0.0717430204565029,0.071743044973654,0.0717382894861646,0.0717430482016407,0.0717407341229717,0.0717436697507276,0.0717430792854443,0.0717446952171654
"propane-1,2-diol-Brain",0.0493872123977709,0.0794014800522116,0.0493870446464198,0.104838102630381,0.0870922095079423,0.0813164955279068,0.0753576892776982,0.082457346748166,0.0824202227142875,0.0824543548155299,0.0824484844583287,0.0824501220460799,0.082448886594511,0.0824501392867913,0.0824462562164313,0.0824516160074742,0.0824494308842747,0.0824524192745594,0.0824535078979887,0.0824415798880141,0.0824452894563124,0.082446745945277,0.0824515040878411
"prostaglandin D2-Brain",0.619715654525323,0.676938918301771,0.619715674745316,0.619725773734478,0.628995141998446,0.701752362219765,0.701379609912929,0.701380769711496,0.701381571213062,0.699944087776124,0.662212821539912,0.652297330930403,0.646595183176468,0.63528064457505,0.641716372051729,0.642787751613164,0.646210671782598,0.648797106083068,0.648760811062205,0.64980408114832,0.65117731532888,0.651176548268395,0.651184676523445
"prostaglandin E1-Brain",0.417813436300985,0.108703856879014,0.376729133539239,0.388182242090356,0.385336852287681,0.385138340692626,0.259739067108952,0.118711275195128,0.0714631693106034,0.0713591607937781,0.0725048843295781,0.0949295801470772,0.0963359989969786,0.102129304435013,0.10478089325814,0.104745313789539,0.0722999968746842,0.0699964315646796,0.0699964315646796,0.0699964315646796,0.0699964315646796,0.0699964315646796,0.0699964315646796
"prostaglandin E2-Brain",0.417813436300985,0.294604617434271,0.417819623037689,0.417813429437315,0.417815123016306,0.417813348151892,0.417720779130489,0.36970600956636,0.326564479994088,0.370652927202774,0.463303455126959,0.39793129915056,0.405236471742508,0.378795045551304,0.321328618213104,0.321328296884487,0.321328296884487,0.321328263337853,0.321318010844953,0.321347226294467,0.321334177611132,0.321328296884487,0.321328296857968
"prostaglandin I2-Brain",0,0.00028701838443701,1.774722591108e-10,5.628860266782e-09,1.23022037001874e-10,1.7782797456789e-10,1.45983669597172e-10,2.22044604925031e-16,3.16227765084776e-08,4.34353952805111e-09,5.62341329057858e-09,5.62341329057858e-09,2.33295456286697e-08,1.36431151729344e-05,1.4860680800366e-06,1.59827197032669e-07,8.07593458773681e-09,2.84749639756221e-07,2.58437402145262e-07,4.40105201460206e-06,3.43954988624162e-06,0.0359762008693429,0.0368992891494792
"prostaglandin J2-Brain",0.0716002017349981,0.126444967721767,0.0716450723326739,0.0676144348818087,0.0662286162572002,0.0529915555755867,0.0432137124487781,0.0431954626613403,0.0416082471867384,0.0344309481258788,0.034389548667177,0.114877159681271,0.114877193053475,0.133043750765805,0.454792888520902,0.478901099806401,0.453478044138969,0.287813879336832,0.23135894458031,0.229645692026606,0.229653857041566,0.229659888888495,0.229641900037515
"putrescine-Brain",0.921606128422403,0.123285118583274,0.115939720648218,0.103931140284973,0.105817273805344,0.123835780677384,0.124143965637168,0.124144281554327,0.124144281870288,0.124144281906091,0.124144286494506,0.12414428130618,0.124144281886192,0.124144499284309,0.124144300962727,0.124143298285747,0.124144282057335,0.134971658283016,0.137167300217489,0.137142809210852,0.137169456155559,0.137168480248843,0.137169436854958
"pyridoxal-phosphate-Brain",0.77379107922051,0.544112966156261,0.773790718474446,0.773610750608967,0.691797098272639,0.60436416551926,0.629295071903189,0.545591399682103,0.53277698000788,0.53276224173342,0.532762226992932,0.532762226978192,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532762226978177,0.532764138946297
"5-oxoproline-Brain",0.297562241097177,0.285986493420958,0.297562242773436,0.297563079958964,0.298302079415486,0.284864239673493,0.283901753307596,0.283900754606863,0.283900753608125,0.283900753607126,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125,0.283900753607125
"PPi-Brain",0.92567695229761,0.800555974718209,0.925676814494983,0.925608127716185,0.913370936744851,0.899228331120587,0.831923685500676,0.781404463983842,0.775345956049249,0.810354937768962,0.810837575471411,0.811372475024878,0.811634898824708,0.811635418999885,0.811635424340365,0.811635598268946,0.811635428518603,0.811640912958911,0.811635454616812,0.811636693501474,0.811651727019337,0.811646873794879,0.811635956668027
"quinolinate-Brain",0.0394045787099109,0.896130340011282,0.999326187394558,0.81748411440975,0.20390422202613,0.203837664562943,0.215887948474634,0.277084633763877,0.277458126320409,0.277458501727824,0.277458502103007,0.27745851049414,0.277458491828728,0.277831935633558,0.330063834065715,0.338613695588431,0.338624543636697,0.33862644058411,0.338626026047796,0.338625773232435,0.338615753947394,0.33862241492575,0.338625025867505
"SAH-Brain",0.700647837077111,0.662649343712771,0.700647824025061,0.700644514226752,0.697444543121576,0.664760857355864,0.664761295193881,0.664768764686709,0.66476128814822,0.66476128814822,0.66476128814822,0.66476128814822,0.66476128814822,0.66476128814822,0.66476128814822,0.664761288266434,0.66476128814822,0.66476128814822,0.664757549920804,0.664761288045733,0.664761247851578,0.66476128814822,0.664761287483459
"spermidine-Brain",0.333454935858041,0.271826309432003,0.333454817599954,0.333415434663601,0.317115972613048,0.294623889071555,0.267301419412134,0.267131794488044,0.273388407314977,0.27194736556283,0.267131672162739,0.267131895546613,0.267131808771121,0.267136351350369,0.267134015458913,0.26713175985158,0.267137972244387,0.267132440859485,0.26714034975363,0.267132045544364,0.267158513445899,0.267132397053451,0.267183651460735
"taurine-Brain",0.028705044868664,0.173346938902649,0.0287050630033712,0.191616077655644,0.142132153993899,0.0351293674196097,0.0348349126372478,0.0762431720122423,0.179569706305099,0.177332443968856,0.189128339153075,0.199145373953927,0.189450009227972,0.187793707614967,0.187794991985844,0.187794747786403,0.18779499005025,0.187794990055507,0.18779473291959,0.18780769788057,0.18779530312673,0.187798158162224,0.187793181212085
"testosterone-Brain",0.00165045507397458,0.183481274642565,0.111256446880825,0.708199456166966,0.784552833073784,0.784552749213587,0.566405353598197,0.252955132546807,0.25295512013006,0.188283651423481,0.188614010854213,0.174111471297761,0.177922819747757,0.177921261606849,0.177921259280913,0.177910864138569,0.177921231053057,0.177909223825907,0.177915612715206,0.177922241002152,0.177835426977058,0.177901542380814,0.179150745834734
"testosterone glucuronide-Brain",0.00165045507397458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"testosterone sulfate-Brain",0.000171758921214638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"thiamin-PP-Brain",0.471399899648771,0.181894308935383,0.46975802904393,0.2474624362754,0.180204680333949,0.180102978111692,0.180102876276965,0.180102902358925,0.18010287686289,0.180102936286239,0.180102876378698,0.180111270229487,0.180103056481755,0.180103034353855,0.180106615634589,0.180105411955307,0.180105123197333,0.18010419968509,0.180105213680835,0.180102617972673,0.180104940004223,0.180118639442956,0.180105491766131
"triphosphate-Brain",0.0988354873931576,0,1.11022302462516e-16,0,4.44089209850063e-16,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tryptamine-Brain",0.132510958965645,0.124081327953055,0.140060548339629,0.150376724465087,0.149234935952172,0.148930451537639,0.124541319427221,0.12454257238762,0.124542573640724,0.124542573641977,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542573641978,0.124542574528972,0.124543208788179,0.124543429204949
"tyramine-Brain",0.00543724757454667,2.24540597226763e-09,0.00359064542944598,0,0,0,0,0,1.19821041977275e-10,0,2.1511681325137e-12,4.46253767272253e-09,0,0,0,0,0,0,0,0,0,0,0
"valeric acid-Brain",0.0135137798179381,0.0301488923921777,0.0181043728220579,0.0250983028273005,0.0200475316232291,0.0126127459131805,0.0195388996951614,0.0248683821477821,0.0284250649500571,0.0319780897238936,0.0406146446496058,0.0407395256648507,0.0407396546194944,0.0407396546198356,0.0407396546198355,0.0407396546198356,0.0407396548489314,0.040739654676914,0.0407397306806927,0.0407409474500647,0.0407396546203247,0.0407409934877145,0.0407396546203823
"dADP-Brain",0.9779028125,0.730149361326156,0.999999730267003,0.999865025347188,0.887433335921653,0.856085346448654,0.828348502172637,0.770951770042467,0.818114328740392,0.765292998139032,0.705565236963848,0.71053427191682,0.718876535689913,0.678416596118777,0.569690758664205,0.611505044480376,0.617957862192797,0.653660339535758,0.653987239192305,0.693264637669611,0.696385705849636,0.69640100159993,0.696408675525011
"digalactosylceramide-Brain",0.355388473493532,0.12709712821215,0.355368674138494,0.346340023626041,0.310553810214144,0.285298387925146,0.216591086266674,0.181741862554259,0.122767567100445,0.090899410392843,0.0877098435280017,0.0850204927890108,0.0981913064540749,0.122935568416867,0.177288386319799,0.183691790311557,0.183669147000852,0.185549189255308,0.148752024369325,0.111531009949254,0.117276713226713,0.117429120967969,0.117455510863087
"GA2-Brain",0.525002728322302,0.155908769326334,0.501757602514864,0.764010009807879,0.623541707448086,0.589933362633237,0.467122899861655,0.450088638356211,0.195874604561495,0.163207987267804,0.153079791137609,0.102682541726334,0.0930969569123472,0.106333882356135,0.0934075627317065,0.147546742317652,0.218138497621958,0.215742122603557,0.195758746594738,0.131944611310044,0.133090789759669,0.145441752803109,0.111438672721601
"GD3-Brain",0.000669099900760056,0.594544104556415,0.999699924614231,0.995686456662641,0.988746418006937,0.959425968853437,0.760005110223388,0.666039855704683,0.625000439300989,0.624999554849826,0.635297256351653,0.548125065973847,0.528827816394907,0.571140292463488,0.544812464844828,0.544814911383986,0.587410795168818,0.588246584524097,0.609407201338531,0.587122898097955,0.550830678607503,0.550801867943834,0.550851681107973
"Ganglioside Gm1-Brain",0.525002728322302,1.02977132503401e-05,0.620377100866059,0.441808507009501,0.232834841255495,0,0,0,1.11022302462516e-16,1.11022302462516e-16,1.11022302462516e-16,0,4.91828799908944e-14,9.24678089653241e-09,0,0.0668033003403529,0.142172690967706,0.146102778859349,0.146093988781303,0.146117382932358,0.146111684889807,0.146170546384215,0.146113716016715
"GM3-Brain",0.0492711926756303,0.575539042988416,0.991530096874067,0.995686456662641,0.988746418006937,0.959425968853437,0.760005110223388,0.666039855704683,0.601365475532031,0.618539941073284,0.635297256351653,0.548125065973847,0.528827816394907,0.571140292463488,0.544812464844828,0.544814911383986,0.587410795168818,0.588246584524097,0.609407201338531,0.587122898097955,0.550830678607503,0.550801867943834,0.550851681107973
"LacCer pool-Brain",0.355388473493532,0.225432270044847,0.355388486754275,0.355386608369645,0.588096342541213,0.601289433309826,0.422558822099864,0.564321392817794,0.286745344982531,0.262523477949649,0.339029871032466,0.565960828178525,0.230607167971301,0.267205486866586,0.336328661238814,0.352956574027195,0.368061788030992,0.369549928958084,0.375713838751077,0.388346841359153,0.394394289034553,0.394542722619737,0.399407355131423
"butyrate-Colon",0.352732296368641,0.299310286260161,0.37236436870076,0.37236436870076,0.37236436870076,0.372364368764731,0.372364368501636,0.372380354033248,0.372173025743548,0.354354873346067,0.310838390307085,0.310838379161236,0.322749464152158,0.31083927163352,0.317351455024293,0.310838559225191,0.310838345477397,0.326870997863231,0.331020875827217,0.331029534143393,0.331025090261822,0.331029159839803,0.331025549524791
"11,12-EET-skin",0.00139733530141664,0.0025720959247547,0.00149284326354715,0.00853004699588344,0.00261159847833217,0.00257743610324146,0.0025774018510468,0.00257740181679453,0.00257740181676028,0.00257740181676036,0.00257740181676036,0.00257740181676036,0.00257740181676036,0.00257740181676036,0.00257740181676036,0.00257740182246981,0.00257740278250869,0.00257810284213172,0.00257740323970486,0.00268633479167839,0.00273910107887386,0.00357189701386595,0.00358133525599069
"anthranilate-skin",0.00479140320684091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"trans-4-hydroxy-L-proline-skin",0.0171591918283345,0.0656815022591383,0.499507624521868,0.356099926418818,0.239723201182919,0.238756802958392,0.107263450290192,0.074106190780955,0.056670653832137,0.0596267701754259,0.0605024724697139,0.0600360595452142,0.0674911974317056,0.0736797709352284,0.0747424528647342,0.0747926452952263,0.0735317367578656,0.0725693313309273,0.0725647248704326,0.0726090141105101,0.072563315803189,0.0725643062760946,0.0738675318138102
"5-aminolevulinate-skin",0.000592710149012188,0.00221286786507258,0.00057556396103231,0.000685913656754855,0.000413192096891279,1.01675593500161e-08,0.000290319919218462,0.00240649548567473,0.00230042785455764,0.00236411777094891,0.00238952339816106,0.00240368887195708,0.00251149660066213,0.00308917501594308,0.00687192075184451,0.00308914715709185,0.00460964709916711,0.00673007759374994,0.00673475115275834,0.00794672461275747,0.00925500412808022,0.00917133557986977,0.00809398475688117
"6-phospho-D-gluconate-skin",0.00336301862658883,-0.0224603256755401,0.00336503715917341,0.000163672613121724,0.000128393908792934,-0.00386841533624327,-0.00964227703707243,-0.0136420308240011,-0.0172054502074522,-0.0198741029725258,-0.0267767690900066,-0.0261983048145524,-0.0261965825673278,-0.0248227061811431,-0.0234487692829068,-0.0210673312044178,-0.0194954970811863,-0.0194954141124929,-0.0194952694340187,-0.019495766265024,-0.0194964079321061,-0.0194806418681795,-0.019501550743898
