Row,rMat_valid_normalized1,rMat_valid_normalized2,rMat_valid_normalized3,rMat_valid_normalized4,rMat_valid_normalized5,rMat_valid_normalized6,rMat_valid_normalized7,rMat_valid_normalized8,rMat_valid_normalized9,rMat_valid_normalized10,rMat_valid_normalized11,rMat_valid_normalized12,rMat_valid_normalized13,rMat_valid_normalized14,rMat_valid_normalized15,rMat_valid_normalized16,rMat_valid_normalized17,rMat_valid_normalized18,rMat_valid_normalized19,rMat_valid_normalized20,rMat_valid_normalized21,rMat_valid_normalized22,rMat_valid_normalized23,rMat_valid_normalized24,rMat_valid_normalized25,rMat_valid_normalized26,rMat_valid_normalized27,rMat_valid_normalized28,rMat_valid_normalized29,rMat_valid_normalized30,rMat_valid_normalized31,rMat_valid_normalized32,rMat_valid_normalized33,rMat_valid_normalized34,rMat_valid_normalized35,rMat_valid_normalized36,rMat_valid_normalized37,rMat_valid_normalized38,rMat_valid_normalized39,rMat_valid_normalized40,rMat_valid_normalized41,rMat_valid_normalized42,rMat_valid_normalized43,rMat_valid_normalized44,rMat_valid_normalized45,rMat_valid_normalized46,rMat_valid_normalized47,rMat_valid_normalized48,rMat_valid_normalized49,rMat_valid_normalized50,rMat_valid_normalized51,rMat_valid_normalized52,rMat_valid_normalized53,rMat_valid_normalized54,rMat_valid_normalized55,rMat_valid_normalized56,rMat_valid_normalized57,rMat_valid_normalized58,rMat_valid_normalized59,rMat_valid_normalized60,rMat_valid_normalized61,rMat_valid_normalized62,rMat_valid_normalized63,rMat_valid_normalized64,rMat_valid_normalized65,rMat_valid_normalized66,rMat_valid_normalized67,rMat_valid_normalized68,rMat_valid_normalized69,rMat_valid_normalized70,rMat_valid_normalized71,rMat_valid_normalized72,rMat_valid_normalized73,rMat_valid_normalized74,rMat_valid_normalized75,rMat_valid_normalized76,rMat_valid_normalized77,rMat_valid_normalized78,rMat_valid_normalized79,rMat_valid_normalized80,rMat_valid_normalized81,rMat_valid_normalized82,rMat_valid_normalized83
r_1166,0.919123978981032,0,0.919123978981032,NaN,0.920396257521387,0.927931653263249,0.930682675250525,0.919402338927128,0.91534654241433,0.90719216688352,0.905557507351898,0.887769036950754,NaN,NaN,NaN,0.88040145568478,0.881545457873512,0.947520890383497,0.968552250625774,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1211,0.957724269329656,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.969894352298973,NaN,0.967477186096086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.975637052301156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.96747409006551,NaN,NaN,NaN,NaN,NaN,NaN,0.96630028276383,0.967473831074048,NaN,0.970547564812866,NaN,0.967177441975314,0.995028228019135,NaN,NaN,NaN,0.967473897652697,0.949851902496249,0.956004404101853,0.967473451145832,NaN,0.995028286474667,1,NaN,NaN,NaN,0.954816738394668,NaN,0.966574677801521,0.975214314488311,0.954337313456563,0.970558108927984,0.960397558697821,0.960445698892127,0.975215978295655,NaN,NaN,NaN,NaN
r_1237,0.867548506875826,0,0.867548506875826,0,NaN,1,NaN,0.987556414376864,NaN,0.952500636869091,0.861304820811783,0.863410885559695,NaN,0.908146531599201,0.948935564883089,0.949100946267777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1272,0.998603658859011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.995642433409847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.995806775381451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.988063839643548,NaN,NaN,0.985174149933701,NaN,0.995806775205801,NaN,0.993808743289494,NaN,0.981854459773419,NaN,NaN,NaN,NaN,0.995806781101765,NaN,NaN,NaN,0.984752452670907,NaN,NaN,0.987773847025381,0.987697609127975,NaN,0.995804595236363,0.985518779872139,NaN,0.995806647600514,NaN,0.9870567582129,0.975340395731418,0.995806829493571,0.995806777054182,NaN,0.998977715421215,NaN
r_1585,0.77539487979007,0,0.77539487979007,1,NaN,0.978027254367935,NaN,0.749213958444954,0.667942893305759,NaN,0.689021282446349,0.798606588464131,0.804378492609411,0.828118443784897,0.969853128346159,0.979275010034491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1633,0.992630037545399,0,0.992630037545399,1,0.999717802993873,0.976242962438594,0.950985923524433,NaN,0.364299413587725,0.542317409364775,NaN,0.840811498282511,0.785090714849197,0.786033884986549,0.796318658609195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1748,-0.318737085830812,0,0,-0.269614442869771,-0.274336101605172,NaN,NaN,NaN,-0.273546888886377,NaN,-0.272833372282387,NaN,-0.272268236314367,NaN,-0.271047718530773,0.14547767820287,NaN,0.0698206905730922,NaN,0.854993822781926,0.945139697055107,1,0.81117307719553,0.301426576191956,NaN,0.586734743500877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1762,0.269017784239729,0,0.269017784239729,0.229754794423961,-0.400885136114002,-0.514142168510364,0.848057587316833,0.871120319071081,NaN,0.82288010866161,NaN,0.821757421727996,0.72889275692824,NaN,0.863979895536509,0.654788467373882,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1838,0.806110709254629,0.444444873675906,0.806110709254629,0.438832012012953,0.421985061908178,NaN,0.916459088220598,NaN,0.851236262689438,NaN,0.879027516903947,NaN,0.957715191392468,1,0.526513665144448,0.556024795940957,0.689434156842866,0.919083529202129,0.669947426232987,0.690831944122925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1887,0.864827552187597,0,0.864827552187597,NaN,0.607098848687075,NaN,1,0.837017949093132,NaN,0.829209271041229,0.790994893594531,0.799397559255506,0.821941532449839,NaN,0.899122896006275,0.506501438266051,0.521067914354136,0.50993054624117,0.496415489574597,0.49652599079175,0.519357790736601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1932,-0.857628906162827,0,-0.857628906162827,NaN,0,NaN,-0.294823765279218,NaN,0.367799498662797,-0.810623031178005,NaN,-0.81486830065826,-0.749258556505495,-0.74458042492903,NaN,NaN,0.457607729433076,0.741934278270297,NaN,0.846626158877667,0.931614276280304,0.803676532691795,0.913777683936608,NaN,NaN,1,0.913517281283839,0.633330467467548,0.65606603069535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_1936,0.881000549907069,0,0.914517124051271,NaN,0.977156127806536,0.975601063241894,0.977203509197785,0.967690193112482,0.876317318309346,0.873386983782068,0.855321803101312,0.776574147935667,0.999432430494782,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_2034,0.703739244381226,0,0.703739244381226,0.920968022728862,0.958558433410778,0.90834366277181,NaN,1,0.66038296715774,0.409011993956483,0.437980912357571,0.284357486752482,0.477011034464913,0.381725847701857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_2057,-0.100921593514438,0,0,-0.0782884041986814,-0.264059891859316,-0.210788368186846,-0.19297172366355,-0.251579795498579,NaN,-0.167754458415969,-0.602308392044786,0.753745440203851,0.779112577514815,1,0.622779184292359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_2093,0.778733636801577,0,0.778733636801577,1,0.996880376674151,0.812976056202233,NaN,0.833564525948984,NaN,0.799908357539207,0.857773124281865,NaN,0.93393330754758,0.98774917589971,0.958698361809415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_2140,0.533564886284493,-0.0937175373482712,0.533564886284493,-0.0932532448623133,0.348623031760515,NaN,0.351073744643721,0.638521333898187,NaN,0.597292256700076,0.550811439077599,0.220686489303758,0.378775526207124,0.197778757182419,0.294265751438071,1,0.301765426089717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
r_2141,0.566814167652064,-0.644272114631467,0.566814167652064,-0.642031458044679,0.3942691121926,NaN,0.395500173867778,0.666085662199138,NaN,0.613837344398342,0.583267951043405,0.0795651310024274,0.439760667057249,0.206882841366729,0.083025713857965,1,0.232788649992998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cstm_s_1269_TCE,0.785868778692868,0,0.785868778692868,0.441762080147608,0.829738596033807,NaN,0.92764528789674,0.935395568931483,1,0.765862707924852,0.76939041939063,NaN,0.747098725257018,0.785493124992151,0.759837680834959,0.716898542126259,0.711890473406314,0.704611313852311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
