Row,P0_05,P0_11,P0_16,P0_22,P0_30,C0_05,C0_11,C0_16,C0_22,C0_30,N0_05,N0_11,N0_16,N0_22,N0_30,L0_05,L0_11,L0_16,L0_22,L0_30,U0_05,U0_11,U0_16,U0_22,U0_30
r_0352,0.232037020151363,0.217780614570986,0.232219385429014,0.24475699826753,0.244392267712228,0.19247515273092,0.21373210540713,0.220224309291511,0.177021975015957,0.196808607641105,0.149756086441142,0.134275553934531,0.141852831220936,0.182588675116258,0.226183094738762,1,0.700123096562414,0.564033008115255,0.443284398650497,0.241542810248929,0.163367374851828,0.215482812072581,0.305735387982128,0.23066928056898,0.195126287954773
r_0353,0.232037020151363,0.217780614570986,0.232219385429014,0.24475699826753,0.244392267712228,0.19247515273092,0.21373210540713,0.220224309291511,0.177021975015957,0.196808607641105,0.149756086441142,0.134275553934531,0.141852831220936,0.182588675116258,0.226183094738762,1,0.700123096562414,0.564033008115255,0.443284398650497,0.241542810248929,0.163367374851828,0.215482812072581,0.305735387982128,0.23066928056898,0.195126287954773
r_0361,0.824256406031144,0.818414764768888,0.82549229628409,0.782137266210761,0.677605668616627,1,0.91126307983851,0.827716898739392,0.740957402982615,0.608799538600972,0.788753398698196,0.818431243305594,0.729257641921397,0.697701244129521,0.653003213314658,0.986569992584658,0.853423416000659,0.753283348438659,0.631754140232347,0.640891488835791,0.748010216692758,0.670379830271072,0.717936887204416,0.621669275768312,0.732915877070116
r_0364,0.232743362831858,0.287503352105122,0.313944757307589,0.281027085009386,0.280973451327434,0.215433091981765,0.234902118530437,0.260176991150442,0.266183963529096,0.255859479753285,0.254639313488871,0.212268704746581,0.230906409224993,0.237624027889515,0.298578707428265,0.303070528291767,0.610042906945562,0.279686242960579,0.312241887905605,1,0.260994904800215,0.260874229015822,0.256422633413784,0.290211853043711,0.356999195494771
r_0450,1,0.751013747403818,0.738927900306597,0.636326772821679,0.58169320541984,0.39264167738107,0.340322421125507,0.292710908911087,0.253862130353081,0.250934625655227,0.430224507961626,0.333478389872416,0.333072890910889,0.382909702304421,0.467846899416477,0.442102660468796,0.564790821877163,0.518652952230244,0.509029769557907,0.512194639501533,0.498081297596677,0.467837009197903,0.424705765997429,0.480278904163782,0.491870240332311
r_0451,0.579634314627415,0.572567847286109,0.563350965961361,0.538856945722171,0.551535188592456,0.905071297148114,0.724758509659614,0.992352805887765,1,0.655876264949402,0.505335786568537,0.498608555657774,0.491720331186753,0.50459406623735,0.48060027598896,0.630289788408464,0.529438822447102,0.523901793928243,0.465967111315547,0.492433302667893,0.552616145354186,0.574287028518859,0.556290248390064,0.50668123275069,0.417893284268629
r_0466,0.330102610638001,0.420424403183024,0.372958257713249,0.394632137372609,0.497556889571409,0.657650425799246,0.610254083484573,0.638070640792964,0.880811112662292,0.821548233980176,0.592349574200754,0.550886500069803,0.531969845036996,0.534063939690074,0.54090464889013,1,0.738971101493788,0.800991204802457,0.787379589557448,0.467297221834427,0.538077621108474,0.532772581320676,0.405242216948206,0.449951137791428,0.498429429010191
r_0467,1,0.787089592651277,0.778846346697687,0.679937423534367,0.545418078982731,0.479803044585732,0.418259491766782,0.441635411861449,0.419482941896147,0.336348502777833,0.39403116789346,0.385025772678955,0.404831625183016,0.410467518401893,0.432900780200164,0.461461320925009,0.517298782566838,0.507069937222969,0.530977356144327,0.540644617822259,0.699713191199182,0.630477947812832,0.635592370484767,0.562255560681121,0.476002326560902
r_0468,0.239381982030021,0.623123683579065,0.626829658463753,0.275521902578185,0.538832751219772,0.0271895912762951,0.346908577065614,0.491881515450449,0.476044471698616,0.36423867544725,0.0545631482123337,0.37807609246274,0.266523582264644,1,0.282560588690111,0.639787239715253,0.643946463326846,0.733623057029354,0.593142613378836,0.983323113018903,0.285333404431173,0.38443490548431,0.468525875169968,0.878622657104007,0.618991121657291
r_0471,0.131450116256746,0.313365259497856,0.254724930139295,0.424747754858252,0.539735275923121,0.355079033255829,0.587837837837838,0.295372128245056,0.576062842637428,0.811408093176049,0.377045158813115,0.458995499050748,0.528178928731415,0.969954563877216,1,0.508436613408989,0.546801339619019,0.521320847287698,0.692164935258858,0.617344653256255,0.763764158791783,0.771550161052924,0.617760617760618,0.72846583758186,0.701220162546129
r_0473,0.41358094591024,0.36172573887442,0.359819574982071,0.443890839089571,0.519910919865625,0.310897218133092,0.331540406899936,0.349941493979542,0.37094704261503,0.340618276525875,0.289333031366776,0.310908541878987,0.335681123315593,0.373800626580606,0.386215226663647,1,0.932925678481108,0.821915222889065,0.680557128298041,0.584380779828634,0.365881553617937,0.68686068017967,0.590382365153059,0.589476465481448,0.442418752123202
r_0476,0.286933453462472,0.300573116099807,0.334284355682359,0.443626898916335,0.668568711364717,0.140691243086318,0.231306154115674,0.173959506469455,0.250694496583828,0.39177115399054,0.780814375453613,0.8313937482794,0.821157744575419,1,0.913807342893611,0.269739970468253,0.485171559426383,0.416322546737743,0.456866131090923,0.548814976099307,0.626573566584078,0.744500337863203,0.535325474885502,0.614635733413419,0.541682308481618
r_0485,0.375644156491403,0.467729877896835,0.373700473461251,0.560627959132818,0.699526538749066,0.472055818589584,0.320797408422626,0.436855220533267,0.48531771741839,0.642162970346374,0.352185397458261,0.437139297283828,0.436486419137802,0.544281086468976,0.519162721156242,0.814303513580862,0.529429354597558,0.762222775978071,0.376466483927237,0.512135559431847,0.437946673311737,0.59352105656616,1,0.671069025666584,0.707749813107401
r_0486,1,0.770742650505592,0.712716801714324,0.551195339181678,0.559432130181477,0.411504721087524,0.37413781557624,0.303244492064555,0.310828366704614,0.289985267528293,0.451382843367039,0.454161923257216,0.450646219781692,0.458447733208331,0.537735217303958,0.407453291368111,0.537400388401527,0.516908859572758,0.542824616620907,0.493002075939195,0.622112100716534,0.511886426036295,0.400187504185361,0.505223330877921,0.505959954463269
r_0489,1,0.72273343665246,0.691882991088725,0.598072452537776,0.581315381635025,0.13858485083301,0.187509686168152,0.0844682293684618,0.105119139868268,0.152247191011236,0.428390158853158,0.273668151879117,0.229591243703991,0.211739635800078,0.320152072839985,0.700019372336304,0.587611390933747,0.54644517628826,0.492299496319256,0.422491282448663,0.343088919023634,0.416224331654397,0.467590081363812,0.380017435102673,0.471077101898489
