Row,cstm_PPK,r_0016,r_0023,r_0025,r_0027,r_0029,r_0032,r_0039,r_0040,r_0042,r_0060,r_0061,r_0065,r_0079,r_0091,r_0096,r_0097,r_0109,r_0112,r_0115,r_0118,r_0151,r_0152,r_0153,r_0154,r_0173,r_0175,r_0195,r_0202,r_0203,r_0207,r_0208,r_0211,r_0214,r_0215,r_0216,r_0219,r_0225,r_0250,r_0279,r_0280,r_0300,r_0302,r_0307,r_0309,r_0310,r_0352,r_0353,r_0361,r_0364,r_0450,r_0451,r_0466,r_0467,r_0468,r_0471,r_0473,r_0476,r_0485,r_0486,r_0489,r_0491,r_0505,r_0514,r_0528,r_0536,r_0538,r_0542,r_0545,r_0547,r_0548,r_0563,r_0564,r_0565,r_0566,r_0568,r_0570,r_0658,r_0663,r_0669,r_0697,r_0699,r_0713,r_0718,r_0722,r_0723,r_0727,r_0759,r_0770,r_0773,r_0799,r_0800,r_0811,r_0813,r_0816,r_0818,r_0821,r_0831,r_0832,r_0855,r_0883,r_0886,r_0887,r_0888,r_0889,r_0891,r_0892,r_0893,r_0902,r_0908,r_0909,r_0910,r_0911,r_0912,r_0914,r_0915,r_0918,r_0957,r_0958,r_0959,r_0961,r_0962,r_0970,r_0971,r_0973,r_0984,r_0988,r_0989,r_0990,r_0996,r_0997,r_1022,r_1026,r_1027,r_1038,r_1041,r_1045,r_1049,r_1050,r_1051,r_1054,r_1055,r_1072,r_1074,r_1088,r_1136,r_1574,r_1667,r_1838,r_2115,r_2132,r_2140,r_2141,r_2197,r_2199,r_4039
r_0997,-0,0.100820885144011,-0,-0,0.0394719972705854,-0,0.0603971591822468,0.506571577727863,0.505345223150876,0.354249341883204,-0,0.0382149427445785,0.506236194391504,0.160191981315659,-0.0113637531342205,-0,-0,0.0102204540147196,-0,0.268731174880322,0.317531284184965,0.285690688158413,0.313940522581556,0.428549020896403,0,-0,-0,0.201892415723813,0.0137425443698131,0.0504152456351205,0.260476251474301,0.373616929185474,0.0549813250761862,0.0350535828392514,0.0760600654684298,0.0500442280301365,0.13923560127296,0.354399444011911,0.00109689033526217,0.435956065289206,0,-0.00442948923773692,0,0,-0,0,-0,0.0823976541905138,-0,-0,0.00247419470090986,0.00299772787812193,0.00972650234320705,-4.51123504992982e-05,0.331957634879587,0.00304721764053879,0.133762144606793,-0.00262206154976573,0,0.000489310514082492,0.0650564980388247,-0.0100508233161675,0.000500081588045243,0.0303465936666212,0.0234641547616675,0.506399422644629,0.395597127191138,0.0492527933578715,0.0975991132245197,0.0386315322075307,-0,0.533683253852557,0.309383957371408,0.0143088687109786,0.0396570543585756,0,0.151751800415159,-0,0.123644746200126,0.107991099050976,-0,-0,0.00169559797997912,0.438970696863935,-0,-0,0.239288457196184,0.26929747329562,0,0.00314134146961787,0.0150394531703913,-0,-0,0,0.336508350460797,0.365532037630897,0.0408253811559608,0.00295610440679724,0.00294442262096426,0.217025692150861,-0,0.00376554993988184,0,-0,-0.0118594283702968,0,0.000600772026452311,-0.000117711774583699,-0,0.240156386862945,0.507292780935695,0.5078691383855,0.10307557832047,0.152314871861661,0.216660501697382,0.316201784952425,0.15652177111983,-0,-0.0187167586734702,-2.75037778777647e-05,-6.10487050652336e-05,-0.000758937830349536,0,0,0,0,0.150427167184692,0.0984537020458171,0,0.506352212766028,0.504752188468911,0.00980769131485289,0,0,-0,0.117095730451669,0,-0,0.000545149250393924,0.199307773763794,-0.00080868758093537,0,0,-0.00722313502489915,0.270921702121681,-0,-0,0,0.114061166156047,0,-0,0,0,0.00180671110977363,0.00127417638568552,-0
r_1022,-0,-0.00198562146813341,0,0,-0.00348242543485057,0,-0.000798339227977957,-0.00524071787131669,-0.00533037083086081,-0.00125962645669174,0,0.000990879912805196,-0.00518453171990458,0.0210904477902254,0.000460959389029775,-0,-0,-0.0229841708723837,0,-0.0219731762310987,-0.0238157282084673,0.00425900014005746,0.00284290512306012,0.0104529100818888,-0,0,-0,0.00200081247317612,-0.000569955171177487,-0.00120446054162656,-0.0214600255186241,-0.00112986846804642,-0.000757490076091051,-0.00394540369737767,0.000447889269996037,0.000402231863178133,-0.00308860749261312,0.0162959834875989,-0.000960315938985785,0.00242848408234271,0,0.0427868766298343,0,-0,-0,0,-0,-0.00276131203283176,-0,-0,-0.00745329046490799,0.066976243364606,-0.00181811893880539,-0.0135053987746238,0.00748652228506476,0.00657353800568655,0.000212354966094161,-9.59745167821353e-05,0,-0.00794066927071413,-0.0139788312993854,-0.00364453642070849,0.00113313836880776,0.0198363762376291,0.00508811418694144,0.00388602012798457,0.00103032575026609,0.0035998605754507,-0.0148574872402691,-0.00433822675984046,-0,-0.00575620185670747,0.000995273934085603,0.00915361357973174,-0.000762495375903621,0,-0.00294765324428764,-0,-0.0125089290250991,-0.00939803040570367,-0,0,0.0308632351007786,-0.000107437649945775,0,0,0.00265148085088095,-0.0215846355485014,-0,0.0230427576742623,0.00459190359685932,-0,-0,-0,-0.0070670263732683,-0.0056029443321059,-0.00415239407940484,0.0307781500462129,0.0241131804696046,0.0161599779771385,0,-0.0198138997308444,0,-0,-0.00101977867152441,-0,0.000213284815151676,-0.01617040836206,0,-0.00161219256235938,0.00445111372725567,0.00422779478235769,-0.00808933236482764,-0.00279101697781126,0.0161268659342399,0.0107254796067467,-0.00106626299975058,-0,-0.00141395543638015,-0.00806674098648391,0.0649289382819532,-0.00122099917123841,-0,-0,-0,-0,0.00130362665290022,0.00246634767723167,0,-0.00541796349074224,-0.00520800161434197,0.22725160366919,0,-0,0,0.00529810570714833,-0,0,-0.00161000142185413,0.00158680631162839,-0.0150804330256604,0,0,0.00537147682806021,-0.00574341642070209,-0,0,-0,0.00695758221244292,0,-0,-0,-0,-0.00261335832192868,-0.00176170692023678,-0
r_1026,-0,0.0522821728778092,-0,-0,0.0255604975413714,-0,0.0200255579760216,0.188465577686472,0.188912877922132,0.162806748280252,-0,0.00333716510439223,0.188916503406185,0.0513867137741778,0.014288721924045,0,0,0.00582625633470054,0,0.0295619783249438,0.0626208845961728,0.0260301211256902,0.0311866511275542,0.184457820394689,-0,0,0,0.0995133164900945,0.00300628089797025,0.024728467990604,0.0280970026062853,0.0597499601094965,0.0206222433288631,0.00889995893687249,0.0591381982752876,0.00947126471576653,0.0668709750565615,0.128019257675432,-0.00107120537950218,0.21077852516537,0,-0.00032832788804323,0,0,-0,-0,0,0.0391011087695494,0,-0,-0.0226728363230907,-0.0130968332390199,-0.00523334874957267,-0.022698876183728,0.202927384487487,-0.0590296819987184,0.0548896075598989,-0.000988267605473775,-0,-0.027375889571199,0.0355099223534252,0.0140707053324353,-0.000282132063380725,0.0430500674093217,-0.000533238365325799,0.148733422985214,0.0659633930536659,0.0080015391678653,0.107662448975452,-0.0309935592591944,-0,0.136214755250586,0.0944647518635451,0.0391673117177171,0.0186954010365763,-0,-0.051379607677914,-0,0.0262763501842429,0.0534864782657166,0,-0,-0.0052205910427755,0.0773907108173718,0,-0,0.0448342456609579,0.0294101414854515,0,-0.00232760461984429,-0.0128615621252242,0,0,-0,0.0679114654034704,0.113091998036637,-0.0593091118579689,-0.00265373711182534,-0.00300327148443957,0.0667799881088828,-0,-0.020609219415851,0,-0,-0.00254655758273817,0,-0.0177530246790847,-0.0132213495637034,-0,0.0156211703166299,0.150003412667439,0.149744670095018,-0.0563613547105751,-0.0514719523356388,0.067222180071431,0.0738433798532469,0.03572902032915,-0,-0.02444566853249,0.0168328679118428,-0.00503025291168587,-0.00734354611068582,0,0,0,0,0.0499041642875845,0.00618036123868912,-0,0.189795575032083,0.188925455308022,0.00515023249743624,-0,-0,-0,0.0554668646276544,0,-0,0.0133964441729093,0.099116993196161,-0.0402966461197745,0,0,0.00864660814015836,0.110179290541864,-0,-0,-0,0.0410430176415729,-0,-0,0,0,0.00361489455986301,0.00164363981690882,0
r_1027,-0,0.0525428840076135,-0,-0,0.0270587006294561,-0,0.0203466309321491,0.189578263253153,0.189975887565787,0.162729188621733,-0,0.0036015660143182,0.189958791473768,0.0525821441423533,0.0141286006786514,0,0,0.00560183768902985,0,0.0303981228653267,0.0627630475278281,0.0273648055309275,0.0322091016521595,0.184040050304756,-0,0,0,0.102904431668582,0.00310872698583887,0.0248229277977295,0.0266779154753356,0.0589683547183686,0.0207824053236085,0.0118851320231793,0.0590035873917545,0.00888871955803855,0.0675547388675659,0.128613839753946,-0.00127333641840579,0.21228848307092,0,-0.000315558189401393,0,0,-0,-0,0,0.039416581744737,0,-0,-0.0232195567126826,-0.013558209619209,-0.00512471709252121,-0.0227321315030362,0.208228023876872,-0.0576716683519862,0.0549777193170587,0.000172918717365624,-0,-0.0273394584468327,0.0333155796836729,0.0121907471490826,-0.000302639110418766,0.0453585639191966,-0.000487493547332412,0.147473451194722,0.0668927424537482,0.00965496837763886,0.111291779507599,-0.0316234725178479,-0,0.136233876402592,0.0929395507976557,0.0400470332857075,0.0187701079466821,-0,-0.0501640381737826,-0,0.0265263782184988,0.0541485521453868,0,-0,-0.00537919229504077,0.0769015162780782,0,-0,0.0476493778307929,0.0302348829614752,0,-0.002395304375048,-0.0116326548604824,0,0,-0,0.0678162559683381,0.111548608325101,-0.0587324550049238,-0.00269952544725497,-0.00301689732214888,0.0684194062697586,-0,-0.0203751352221936,0,-0,-0.00262196053500443,-0,-0.0183399791705171,-0.0133729598940905,-0,0.0170250034960604,0.148823399516846,0.148532284644866,-0.0563343991045651,-0.0502263899131068,0.0688577466473275,0.0749539517854245,0.0351172277338139,-0,-0.023185549923969,0.0191138195017248,-0.00518002213134434,-0.0072304547444158,0,0,0,0,0.0511645625179499,0.0113049093477131,-0,0.190855907050829,0.18991986833022,0.00501155047160617,-0,-0,-0,0.0555221900108311,0,-0,0.013832364489583,0.102456911489734,-0.0392645933212816,0,0,0.00837543302180944,0.110980284396982,-0,-0,-0,0.0414154317253282,-0,-0,0,0,0.00360437758346063,0.00169915648894504,0
r_1038,-0,0.0367034062876193,-0,-0,0.0321333831132196,-0,0.00412421771995609,0.124781654217368,0.125011934867336,0.0977258030785483,-0,0.00216472122223961,0.125021224412933,0.0390270706479167,0.0110210142345441,0,0,0.00163932413777351,-0,-0.000873808642229255,0.0136942853995913,0.0324323458978215,0.0296488408717204,0.116430176118752,-0,0,0,0.0973108400033291,0.00084997206328362,0.0155846653003986,-0.0247242876028291,0.00156380044395103,0.010706241343136,0.0703063796063551,0.0423444684664382,-0.000301210603782633,0.0509839408173177,0.0560147742468464,-0.000376677880701539,0.141958463521368,-0,-2.76289048714767e-05,-0,0,-0,-0,0,0.026507649612587,0,0,-0.0241676404449289,-0.0189311351118598,-0.00493452014713207,-0.0190308182886079,0.203204007321064,-0.039165353503067,0.0301482980577697,0.014035439298991,-0,-0.0206193633655866,0.000312361614615585,-0.000164477118856831,-0.000592543583924281,0.0526482396540235,-0.00353337581781474,0.0560656572398987,0.00568897761760093,0.00478803154956362,0.167812193953402,-0.0517099350357213,-0,0.0620060755013786,0.0433732026607523,0.0401045534783742,0.011447545320105,-0,-0.0402700712134689,-0,0.0117708450794986,0.048348653729245,0,-0,-0.0097307532396542,0.00729014859644646,0,-0,0.0470971673833707,-0.000862020124254929,0,-0.00560555308885608,0.0025794480607542,0,0,0,0.012793109891348,0.0280273932307594,-0.0119730718705316,-0.00379285793267084,-0.00469281185723072,0.0543083538076553,-0,0.00154172338964655,-0,-0,-0.00129746771337598,-0,-0.0226385855296898,0.00219948152451849,-0,0.0127341963493938,0.0562458852859466,0.0562592547409484,-0.0613455816672861,-0.0402176083454967,0.0545650339366943,0.0505687571289785,-0.0031593338934796,-0,0.00175680102541875,0.0919299395456887,-0.00603401049719086,0.0238388246354097,-0,-0,-0,-0,0.0372430114117347,0.0502421867395637,-0,0.125482788074837,0.124733568730475,-0.00441949988058542,-0,-0,-0,0.028549895769296,-0,-0,0.0144413150694342,0.097362932663263,-0.00556986410923182,-0,0,0.0303391738251749,0.0726158346248681,-0,-0,0,0.0132838954578707,-0,0,0,0,0.00366262896194713,0.00242069863359806,0
r_1041,-0,0.0262156217547534,-0,-0,0.0201901341653355,-0,0.0155031686803982,0.214300743493568,0.213705044096858,0.0356805310981076,-0,0.00677028274989181,0.213849524884929,0.243028208418162,-0.00937375926227161,0,0,0.0266875085336079,0,0.0214010934587505,0.0485513418118566,0.452478339754013,0.330059680171974,0.353854520198942,0,-0,-0,0.259653282694768,0.00446466668526356,0.0188232562980027,0.018053128825185,0.082960689473758,0.0254036279997602,0.0140637788005372,0.0123162310176152,0.0266403363302567,0.0485955184159628,0.139208557830274,0.000123839791051872,0.140495034781242,0,0.0043057207949277,0,0,-0,-0,0,0.0187430723561564,-0,0,-0.00271657266698372,0.00668947416469612,0.00216924858328968,0.0011638050200918,0.43153875907622,0.0259872798145996,0.0712967698633391,-0.00128609135332667,-0,-0.000140875998000671,0.00037098830327637,-0.0123754826118652,0.00119697319334208,0.128665595952769,0.078784488380587,0.137326342363794,0.0697278995925224,0.0609892219376384,0.152410157638798,0.063407978997281,-0,0.133783654321813,0.0932863953441648,0.0577404275528783,0.0133847002794582,0,0.18594380566295,-0,0.0534519749603974,0.0296153545421548,-0,-0,0.00847767508019286,0.20966304852052,0,-0,0.301115379510236,0.021280604039245,0,0.00941975528272666,-0.00444641932671231,-0,-0,0,0.0871319432804236,0.0414296707935359,0.0323506507973076,0.00882561335637526,0.00614813627087375,0.400637747868086,-0,0.00218463667119354,-0,-0,0.0064782352650685,0,0.00175710891739014,0.00459979306513066,-0,0.332222452623933,0.136846562487418,0.137327193718507,0.186600268093513,0.185085224135383,0.401777809172385,0.354649973638076,0.0843606399129986,-0,-0.0228036216865979,0.0259656375443523,0.00881786072757111,0.000105100097855956,-0,-0,-0,-0,0.139174919500371,0.211753348923578,0,0.213624488406106,0.213312329998875,0.0114623552524775,0,0,-0,0.0549514272383094,-0,-0,0.000263744269508744,0.255937432519941,-0.000931010128639153,0,0,-0.00116522385628304,0.0815945933987576,-0,-0,-0,0.0894405525504147,-0,0,0,0,0.00203383657260034,0.00356632952522661,-0
r_1045,-0,0.00100394790992354,-0,-0,0.00154712596609607,-0,0.0138725533795534,0.0559262679854113,0.0564961368851531,0.0593746679019269,-0,-0.00250331286264565,0.056441999128949,-0.0388456813901369,-0.000205803264000104,-0,-0,-0.012480397927031,-0,0.12972871376248,0.180368138056395,0.0018304592509195,-0.00141170647064988,0.0763563478858042,-0,-0,-0,-0.0104042744387267,-0.0011563038275442,-0.00554306109875085,0.275907303850962,0.244942326986099,-0.0058757344040463,0.241824975793472,-0.000413871530110685,0.0297717160131894,-0.000595533154355894,0.14528238472228,0.021717224732563,0.0629789446919382,-0,0.00185706421113631,-0,-0,-0,0,-0,-4.11765223269762e-05,0,-0,0.114483705869773,0.00228978515130929,0.00853923694906964,0.103988602155948,-0.010157035017095,-0.0230906836359106,-0.0152760589127685,-0.00642632766231422,0,0.153554863437645,0.263062456986446,0.226600289832245,1.73188767819337e-06,-0.00126024189485393,-0.00373009824827032,0.188033388863295,0.135985712775025,-0.00219425501477555,0.0232143856458751,-0.000850012464867813,-0,0.144068304940306,0.0976594626814695,-0.0117725567749597,-0.00412439701513378,0,-0.00692604961824356,-0,0.000166383782847759,0.000324799776626809,0,-0,-0.00211835166315737,0.200782685722985,-0,-0,-0.00108789899893471,0.13086240429331,0,-0.00143695069022318,0.053006396547253,-0,-0,-0,0.214331740056834,0.302289542269364,0.12342619098731,0.0149417806203279,0.0142686823647504,-0.044006117732219,0,0.253829486145278,-0,-0,0.00635215621884668,-0,0.0855643918032317,0.118287013817428,-0,-0.0104977828991164,0.193763185822942,0.191856984528327,0.0118579522026377,-0.00730033148994998,-0.0437731315884694,-0.0638145946196145,-0.0107666161566874,0,0.0596869230763492,0.28135380804178,0.000345153954635428,0.235596947683493,-0,-0,-0,0,-0.00888034707043844,0.0211693970512294,-0,0.0573846574373494,0.057911952633665,0.066875359350276,0,0,-0,-0.00895671998132048,-0,0,-0.012769245208102,-0.0100410753823001,0.24453893021169,-0,-0,0.0436154948142026,0.026147184878865,-0,-0,-0,-0.015323096915431,0,0,-0,-0,-0.00258938729681515,0.000586186226937066,-0
r_1049,-0,0.00394371231113424,-0,-0,-0.00253213932977866,-0,0.00154237537723871,0.0213400821295188,0.0222856314758091,0.013812993145803,-0,-0.00707589793878352,0.0225255873531436,0.019694322141723,7.65679949585912e-05,-0,-0,0.00283422530945578,-0,-0.00962063087322383,-0.00311032311301215,0.0198837393456012,0.0291915821293331,0.0261300496682446,-0,-0,0,-0.00164863996686237,-0.000118229873971047,0.00105629932431628,-0.00881233533581167,0.00582731704112844,0.00201858915243618,0.0383007588725831,0.00822416943152556,-0.00149073469546702,0.00365653649431692,0.0177228941906931,0.000875481065675208,0.0174911663933944,-0,-0.000486901517055415,0,0,-0,-0,-0,0.00201676383273758,0,-0,-0.0144550144293508,-0.00133163800666689,-0.000374327080475797,-0.0088223515754941,0.00132533845098018,-0.0104513906356649,0.00842338690014072,0.00441447117674637,-0,-0.0245654849936173,0.0093243729066549,0.0040595991915738,-0.000114995133799951,0.00244276234312392,-0.00414047423754334,0.0188691442279839,-0.0028828864659515,-0.00551542429830333,0.0075369095201994,-0.00846418655026474,-0,0.0145416113424165,0.0237130955030831,-0.000135590324128584,0.000876432577856002,0,0.0159146318467617,-0,0.00554993678417397,0.00705966499934886,0,-0,-0.00209615697351238,0.0265891795798231,-0,-0,0.000529466316216387,-0.00947403919210516,0,-0.000656153231948478,-0.00859898416261991,0,0,-0,0.0126711859322835,-0.00158127502326055,0.0036209953688923,-2.16960944634998e-05,4.04749838088106e-05,0.0197605105744547,0,-0.0173729723268393,0,-0,-0.00406043526701197,-0,-0.0107866657909479,-0.00491433561214801,-0,0.0170700767737987,0.0179203643771298,0.018186521107486,0.0077105020673448,0.0162277537231266,0.0189244011387298,0.0172192393222852,0.0095432457573889,-0,0.00187043181922113,-0.00620080439127347,-0.00496541032772601,-0.00523183740725245,0,0,0,-0,0.00120730167804996,-0.00923757733743941,0,0.0221646363406368,0.0223796825881225,0.00116154168244029,0,-0,-0,0.000946573451978421,0,-0,-0.000415358210184544,-0.00162878529298608,-0.0174863040350027,-0,0,0.00140157958408837,0.0043927974749005,-0,-0,0,0.00214584283607697,-0,-0,0,0,0.00017378596845367,-6.85771169706137e-05,0
r_1050,-0,0.000416733678396823,0,0,0.00040683127124926,-0,0.000565077521200407,3.72876431825996e-05,0.000106353211148637,4.91775712251195e-05,0,-0.0146763542882433,2.77982709004737e-05,-0.00307130511958568,0.166173270907325,-0,0,0.0143046572814084,-0,-0.00585763180313287,-0.00726271823209944,0.000825163841092657,-0.000667645439838096,0.0103769117456786,-0,-0,-0,0.119779664342667,-0.000135058184128125,0.000415931428054119,0.017082451619708,-0.012421873837734,0.000242598126864254,0.0428323380480247,0.00106735714529187,-0.000923516749471189,0.000627673279502103,0.00980838999804676,0.00662844151148337,0.00056921295827816,0,0.000904151690198949,0,-0,-0,0,0,0.000271552144812611,0,0,0.00924007724117274,0.000280706114141666,0.0358866800706171,0.0140639958884671,0.0014825687859389,0.00208130708266587,0.000116906738661945,-0.00424178297713925,0,0.0215341962482928,0.00530512755446354,0.00334275141067974,5.17162104936496e-05,-0.00515485707387452,-0.00464153906868556,0.0071959538218841,0.000959997517778762,0.0013729926175956,-0.00104953759940092,0.00210763570464809,-0,0.000952805482084821,-0.00091123034455104,-0.00281093982498501,0.000251044544147884,0,-0.001537797570646,0,-4.31116192193764e-05,-0.000365295440581366,-0,-0,-9.11001670721148e-06,-0.00516199819873792,0,0,0.000702646365986916,-0.00591447235479036,-0,-0.000312098045368746,0.000965181601184157,-0,-0,-0,0.00173626283178811,0.0153976179898523,0.0123909719371112,-0.000161684590014908,-9.82593418729753e-05,-0.00310281781175683,-0,0.0287567488248096,-0,-0,-0.00800212097033467,0,0.006406296446799,0.0189648535800658,0,0.000943765141346117,0.00967833070704409,0.00872581057830788,0.00439677256136473,-0.000882781280448599,-0.00251456517066048,-0.00169129520717181,0.000597298925351018,0,0.0155330701546401,-0.0133353743738891,-0.00261077235697816,0.0331998658312694,0,0,0,-0,0.00143998502252051,-0.00133106165928352,-0,0.000244857068122812,0.000369096825464294,-0.00210187577318947,0,0,0,9.72776147261421e-05,-0,0,0.13029383211052,0.121404104629967,0.031770704086749,0,-0,0.00442802929059022,0.000700661300640127,-0,0,-0,0.00040335781907173,0,-0,-0,-0,-0.000780699258328872,-0.000394055888595839,-0
r_1051,-0,0.0225775099200129,-0,-0,0.0208754283955931,-0,0.0126012696527669,0.155240540635425,0.155058000650071,0.0461699287827231,-0,0.00360480100438354,0.155117448744092,0.177428720036704,0.183911106916235,0,0,0.105741815614193,0,0.00138966042369301,0.03311843563824,0.229004687798833,0.186705055517804,0.318167791344441,0,0,-0,0.500986860566443,0.00112074787211215,0.0118889436430533,0.076210141228721,0.0517739828648239,0.0191821486792578,0.0030233214820606,0.0270477849240737,0.0235859276039034,0.0328519555901474,0.170910963079825,0.00320666121954251,0.131525543271176,-0,-5.10007733200008e-06,-0,0,-0,0,0,0.0169096312963471,-0,-0,0.000366839855469547,0.000906389414706898,0.0114294992012812,0.00100948228389769,0.174544530168672,0.0357883351738086,0.0397168623630502,-0.00543191842295875,0,0.00238070620559531,0.019390111949736,-0.00569500739373763,0.00015716355771325,0.129842244489977,0.0791715115718329,0.149368108773368,0.0514793161776346,0.0692876293820956,0.0517480103334423,0.0521975671270609,0,0.0896043054015051,0.0554005594984761,0.065842709734973,0.00773931308448161,0,0.0706046263412764,0,0.0250935807456078,0.00287301572673355,-0,-0,0.00410459304765486,0.175585208957858,0,0,0.153662652374637,0.00139008194194929,0,0.000748349162554682,0.0121336170412379,-0,-0,-0,0.0965590948576851,0.0898213038184989,-0.0335131068308942,0.00223271141011233,0.000378980605350926,0.250180351729889,-0,0.00418142843763873,0,-0,0.00488040240585095,0,-0.00101916363549558,-0.000723569706171012,-0,0.157885951038376,0.153957705491164,0.152353781984574,0.0564510818383249,0.0694926135518252,0.251678611747306,0.20119172493547,0.0618903087247446,-0,0.0239213679545957,0.00210867421991299,-0.000122868540021409,0.0027588074599471,0,0,0,-0,0.10650793146483,0.0935187406115632,-0,0.155181647765463,0.155321440467106,0.00633865991187727,0,0,0,0.0567809713141848,0,-0,0.139149315948289,0.497641823687853,-0.00821542404915542,0,0,0.0422582189769944,0.0404786789167955,-0,-0,-0,0.0582410054675623,-0,-0,0,0,0.0118740434390844,0.00690613946024225,-0
r_1054,0,-0.00860697857920741,-0,-0,0.0175916368243323,-0,-0.0158119821030289,-0.00601940331714113,-0.00607627702039842,-0.0108215843323574,-0,0.00229457784413614,-0.0060775386900219,-0.0271824248589617,-0.000838546976214719,-0,-0,-0.00636706327550752,-0,0.0667454175863755,0.0677791538290826,0.0325263548562229,0.0030984719446896,-0.0075176632071692,0,-0,0,0.00593153123431519,-0.00286848844727482,-0.0117292721828271,0.121724560629006,0.098172151180039,-0.0109212271307134,0.357763832335951,-0.00580758632570364,-0.00279577114637486,-0.00785318033602172,0.019065397391234,0.00714631895833925,-0.00804577272833452,-0,-0.00883956209039556,-0,-0,-0,-0,-0,-0.0081243683498113,-0,0,0.0611047885085566,-0.0418576629417657,0.00590106764130251,0.0544249208120236,-0.000362437747621433,0.0295011044532908,-0.0264603551145194,0.0452984770471251,-0,0.137782690999224,0.102565351277567,0.132692370961816,-0.00278918208353407,0.0261632542368415,-0.032455764775959,0.0303823098922621,0.0313381125892871,0.00945813381935634,0.12077205392357,-0.0385998547464673,-0,0.0249223179504379,0.00576112081240552,0.00638808831998977,-0.00889508388130004,0,-0.00503669254165844,-0,-0.0215631424644878,-0.000306652425355692,0,-0,-0.0308226208440805,0.0476640743708161,-0,-0,-0.00308892649283836,0.0684965386515567,-0,-0.021728022414341,0.0654950311282044,0,-0,0,0.0819593552545674,0.0876817856775329,0.0670636207166682,-0.00730358216811991,-0.0049156776081595,-0.0189260367666648,-0,0.233258733782288,-0,-0,0.00375997998883384,-0,0.0399851864778981,0.169394281133286,0,-0.0242143981336792,0.0303156769519195,0.0306947431732381,-0.00898520436617644,-0.00470376325000316,-0.0186672913068009,-0.0604602377103057,-0.0490691201321178,-0,0.0828830430038959,0.452211815674891,-0.024854157112594,0.284994802609554,-0,-0,-0,-0,0.000860817157212495,0.0820511806393848,-0,-0.00608311951244115,-0.0056555615652761,-0.0240964837915555,-0,-0,-0,-0.0186946713120221,-0,-0,-0.00642094343784159,0.00587943332516018,0.250905344488087,-0,-0,0.0309470304998642,-0.0150475348044542,-0,-0,0,-0.024007841869981,-0,0,0,0,0.000696291088163157,0.000844049163755298,0
r_1055,0,0.0118842649500674,-0,0,0.0193663200529674,-0,0.00361332037206636,0.144424943277972,0.144180405358264,0.000514114634635644,-0,0.00143940178796005,0.14424275508198,0.184292906525503,-0.00275426403934857,0,0,0.0196782329479241,-0,-0.0115219161476739,0.00885497148839001,0.341405284671737,0.235904024951643,0.267965898589282,0,-0,0,0.212555856182546,0.00107048047212036,0.0100050897143875,-0.0161116141362187,0.0277102625777972,0.0122137469117533,0.014397408232986,0.0059554595039933,0.0150905414276943,0.028733169258285,0.0769421159724811,-2.06911171349505e-05,0.0875570798647388,-0,-0.000380875511834258,-0,0,-0,0,0,0.00564499103942557,-0,0,-0.00499164989645411,-0.00148051992585257,0.000889810430174313,-0.00133577941935843,0.414093328102848,0.00790461406685137,0.0465801664324378,-0.00233312886150401,0,-0.00115368184604394,9.07661070568784e-05,0.000625584694376979,0.000614909651531697,0.123272897957724,0.0584886561432564,0.0626755148452589,0.00644316479801624,0.0452730362207142,0.181239179952377,0.0329234370282255,-0,0.0607314606124514,0.0569918755067253,0.0661504706353432,0.00620895067964308,-0,0.107174315056566,-0,0.0214025192022526,0.0169087389830973,0,-0,0.00130204128294315,0.114459083816762,0,-0,0.237940111817683,-0.0114049943207211,0,0.00396186319148736,-0.00405538454199581,-0,-0,0,0.0320905289210123,0.00313976981074728,0.0118494395916932,0.00331123174785132,0.00248056523959379,0.322192449964507,-0,0.00845851425551892,-0,-0,0.00881673924665006,0,0.000663964627653938,0.0102675158430452,-0,0.226863392344931,0.0622106270921582,0.0625253523434316,0.109648909447057,0.106685486882101,0.3235450231234,0.251911823177044,0.0447465144708197,-0,-0.022220816177864,0.0581252136301805,0.00670340398601848,0.00671543250600679,-0,-0,-0,-0,0.108577219086526,0.190169916780724,0,0.144193105854843,0.143929522011806,0.00213856093956825,0,0,-0,0.0314291290888424,-0,-0,0.00403294863839187,0.210211033429816,0.0011205838604233,-0,0,-0.0036106426376924,0.0411920710377841,-0,-0,-0,0.0626542967940032,-0,0,0,0,0.00176837215377846,0.00379281310044826,-0
