"","data.gene.id.full","data.gene.id"
"10762","ENSG00000074201.8","ENSG00000074201"
"10763","ENSG00000178301.3","ENSG00000178301"
"10764","ENSG00000048649.13","ENSG00000048649"
"10765","ENSG00000087884.14","ENSG00000087884"
"10766","ENSG00000149262.16","ENSG00000149262"
"10767","ENSG00000151364.16","ENSG00000151364"
"10768","ENSG00000151365.2","ENSG00000151365"
"10769","ENSG00000151366.12","ENSG00000151366"
"10770","ENSG00000159063.12","ENSG00000159063"
"10771","ENSG00000188997.7","ENSG00000188997"
"10772","ENSG00000118369.12","ENSG00000118369"
"10773","ENSG00000033327.12","ENSG00000033327"
"10774","ENSG00000137513.9","ENSG00000137513"
"10775","ENSG00000149256.15","ENSG00000149256"
"10776","ENSG00000182103.4","ENSG00000182103"
"10777","ENSG00000137509.10","ENSG00000137509"
"10778","ENSG00000165490.12","ENSG00000165490"
"10779","ENSG00000137502.9","ENSG00000137502"
"10780","ENSG00000165494.11","ENSG00000165494"
"10781","ENSG00000137494.13","ENSG00000137494"
"10782","ENSG00000137500.9","ENSG00000137500"
"10783","ENSG00000150672.16","ENSG00000150672"
"10784","ENSG00000171204.12","ENSG00000171204"
"10785","ENSG00000171202.6","ENSG00000171202"
"10786","ENSG00000137504.13","ENSG00000137504"
"10787","ENSG00000179071.4","ENSG00000179071"
"10788","ENSG00000137501.17","ENSG00000137501"
"10789","ENSG00000150676.12","ENSG00000150676"
"10790","ENSG00000073921.17","ENSG00000073921"
"10791","ENSG00000074266.19","ENSG00000074266"
"10792","ENSG00000149196.15","ENSG00000149196"
"10793","ENSG00000149201.9","ENSG00000149201"
"10794","ENSG00000151376.16","ENSG00000151376"
"10795","ENSG00000150687.11","ENSG00000150687"
"10796","ENSG00000174804.3","ENSG00000174804"
"10797","ENSG00000166575.16","ENSG00000166575"
"10798","ENSG00000123892.11","ENSG00000123892"
"10799","ENSG00000109861.15","ENSG00000109861"
"10800","ENSG00000168959.14","ENSG00000168959"
"10801","ENSG00000077498.8","ENSG00000077498"
"10802","ENSG00000086991.12","ENSG00000086991"
"10803","ENSG00000214414.9","ENSG00000214414"
"10804","ENSG00000168930.13","ENSG00000168930"
"10805","ENSG00000189253.7","ENSG00000189253"
"10806","ENSG00000223417.8","ENSG00000223417"
"10807","ENSG00000233802.8","ENSG00000233802"
"10808","ENSG00000204450.7","ENSG00000204450"
"10809","ENSG00000204449.3","ENSG00000204449"
"10810","ENSG00000255009.4","ENSG00000255009"
"10811","ENSG00000077616.10","ENSG00000077616"
"10812","ENSG00000110172.11","ENSG00000110172"
"10813","ENSG00000165323.15","ENSG00000165323"
"10814","ENSG00000134640.2","ENSG00000134640"
"10815","ENSG00000180773.14","ENSG00000180773"
"10816","ENSG00000165325.13","ENSG00000165325"
"10817","ENSG00000166002.6","ENSG00000166002"
"10818","ENSG00000166004.14","ENSG00000166004"
"10819","ENSG00000166012.16","ENSG00000166012"
"10820","ENSG00000182919.14","ENSG00000182919"
"10821","ENSG00000042429.11","ENSG00000042429"
"10822","ENSG00000214376.5","ENSG00000214376"
"10823","ENSG00000181333.11","ENSG00000181333"
"10824","ENSG00000110218.8","ENSG00000110218"
"10825","ENSG00000183560.9","ENSG00000183560"
"10826","ENSG00000123901.8","ENSG00000123901"
"10827","ENSG00000020922.12","ENSG00000020922"
"10828","ENSG00000168876.8","ENSG00000168876"
"10829","ENSG00000257057.2","ENSG00000257057"
"10830","ENSG00000196371.3","ENSG00000196371"
"10831","ENSG00000134627.11","ENSG00000134627"
"10832","ENSG00000166025.17","ENSG00000166025"
"10833","ENSG00000150316.11","ENSG00000150316"
"10834","ENSG00000186280.6","ENSG00000186280"
"10835","ENSG00000235268.2","ENSG00000235268"
"10836","ENSG00000255855.2","ENSG00000255855"
"10837","ENSG00000263465.4","ENSG00000263465"
"10838","ENSG00000149218.4","ENSG00000149218"
"10839","ENSG00000149212.11","ENSG00000149212"
"10840","ENSG00000077458.12","ENSG00000077458"
"10841","ENSG00000166037.10","ENSG00000166037"
"10842","ENSG00000087053.18","ENSG00000087053"
"10843","ENSG00000184384.13","ENSG00000184384"
"10844","ENSG00000149231.11","ENSG00000149231"
"10845","ENSG00000183340.6","ENSG00000183340"
"10846","ENSG00000149972.10","ENSG00000149972"
"10847","ENSG00000165895.17","ENSG00000165895"
"10848","ENSG00000170647.3","ENSG00000170647"
"10849","ENSG00000082175.14","ENSG00000082175"
"10850","ENSG00000137672.12","ENSG00000137672"
"10851","ENSG00000187151.7","ENSG00000187151"
"10852","ENSG00000110318.13","ENSG00000110318"
"10853","ENSG00000137691.12","ENSG00000137691"
"10854","ENSG00000137693.13","ENSG00000137693"
"10855","ENSG00000023445.13","ENSG00000023445"
"10856","ENSG00000110330.8","ENSG00000110330"
"10857","ENSG00000152558.14","ENSG00000152558"
"10858","ENSG00000137673.8","ENSG00000137673"
"10859","ENSG00000137674.3","ENSG00000137674"
"10860","ENSG00000137675.4","ENSG00000137675"
"10861","ENSG00000118113.11","ENSG00000118113"
"10862","ENSG00000166670.9","ENSG00000166670"
"10863","ENSG00000196611.4","ENSG00000196611"
"10864","ENSG00000149968.11","ENSG00000149968"
"10865","ENSG00000262406.2","ENSG00000262406"
"10866","ENSG00000137745.11","ENSG00000137745"
"10867","ENSG00000137692.11","ENSG00000137692"
"10868","ENSG00000187240.13","ENSG00000187240"
"10869","ENSG00000170962.12","ENSG00000170962"
"10870","ENSG00000170967.4","ENSG00000170967"
"10871","ENSG00000196954.13","ENSG00000196954"
"10872","ENSG00000137757.10","ENSG00000137757"
"10873","ENSG00000137752.23","ENSG00000137752"
"10874","ENSG00000204397.7","ENSG00000204397"
"10875","ENSG00000255221.3","ENSG00000255221"
"10876","ENSG00000255501.1","ENSG00000255501"
"10877","ENSG00000152578.12","ENSG00000152578"
"10878","ENSG00000170903.10","ENSG00000170903"
"10879","ENSG00000182359.14","ENSG00000182359"
"10880","ENSG00000149313.10","ENSG00000149313"
"10881","ENSG00000152402.10","ENSG00000152402"
"10882","ENSG00000152404.15","ENSG00000152404"
"10883","ENSG00000137760.14","ENSG00000137760"
"10884","ENSG00000110675.12","ENSG00000110675"
"10885","ENSG00000170290.3","ENSG00000170290"
"10886","ENSG00000110660.14","ENSG00000110660"
"10887","ENSG00000179331.2","ENSG00000179331"
"10888","ENSG00000166266.13","ENSG00000166266"
"10889","ENSG00000075239.13","ENSG00000075239"
"10890","ENSG00000149308.16","ENSG00000149308"
"10891","ENSG00000149311.18","ENSG00000149311"
"10892","ENSG00000166323.12","ENSG00000166323"
"10893","ENSG00000178202.12","ENSG00000178202"
"10894","ENSG00000110723.11","ENSG00000110723"
"10895","ENSG00000178105.9","ENSG00000178105"
"10896","ENSG00000185742.6","ENSG00000185742"
"10897","ENSG00000149289.10","ENSG00000149289"
"10898","ENSG00000137710.14","ENSG00000137710"
"10899","ENSG00000137714.2","ENSG00000137714"
"10900","ENSG00000137727.12","ENSG00000137727"
"10901","ENSG00000150750.7","ENSG00000150750"
"10902","ENSG00000214290.8","ENSG00000214290"
"10903","ENSG00000110777.11","ENSG00000110777"
"10904","ENSG00000137707.13","ENSG00000137707"
"10905","ENSG00000183644.13","ENSG00000183644"
"10906","ENSG00000204381.11","ENSG00000204381"
"10907","ENSG00000170145.4","ENSG00000170145"
"10908","ENSG00000137713.15","ENSG00000137713"
"10909","ENSG00000086848.14","ENSG00000086848"
"10910","ENSG00000255561.6","ENSG00000255561"
"10911","ENSG00000137720.7","ENSG00000137720"
"10912","ENSG00000109846.7","ENSG00000109846"
"10913","ENSG00000170276.5","ENSG00000170276"
"10914","ENSG00000149300.9","ENSG00000149300"
"10915","ENSG00000150764.13","ENSG00000150764"
"10916","ENSG00000150768.15","ENSG00000150768"
"10917","ENSG00000150773.10","ENSG00000150773"
"10918","ENSG00000150776.17","ENSG00000150776"
"10919","ENSG00000150779.11","ENSG00000150779"
"10920","ENSG00000204370.9","ENSG00000204370"
"10921","ENSG00000150782.11","ENSG00000150782"
"10922","ENSG00000150783.9","ENSG00000150783"
"10923","ENSG00000197580.11","ENSG00000197580"
"10924","ENSG00000150787.7","ENSG00000150787"
"10925","ENSG00000188771.4","ENSG00000188771"
"10926","ENSG00000149294.16","ENSG00000149294"
"10927","ENSG00000149292.16","ENSG00000149292"
"10928","ENSG00000170209.4","ENSG00000170209"
"10929","ENSG00000149295.13","ENSG00000149295"
"10930","ENSG00000166682.10","ENSG00000166682"
"10931","ENSG00000086827.8","ENSG00000086827"
"10932","ENSG00000228607.2","ENSG00000228607"
"10933","ENSG00000048028.11","ENSG00000048028"
"10934","ENSG00000149305.6","ENSG00000149305"
"10935","ENSG00000166736.11","ENSG00000166736"
"10936","ENSG00000109906.13","ENSG00000109906"
"10937","ENSG00000166741.7","ENSG00000166741"
"10938","ENSG00000180425.11","ENSG00000180425"
"10939","ENSG00000076053.10","ENSG00000076053"
"10940","ENSG00000076043.9","ENSG00000076043"
"10941","ENSG00000095110.7","ENSG00000095110"
"10942","ENSG00000137634.9","ENSG00000137634"
"10943","ENSG00000204361.8","ENSG00000204361"
"10944","ENSG00000182985.17","ENSG00000182985"
"10945","ENSG00000137656.11","ENSG00000137656"
"10946","ENSG00000109917.10","ENSG00000109917"
"10947","ENSG00000110243.11","ENSG00000110243"
"10948","ENSG00000110244.6","ENSG00000110244"
"10949","ENSG00000110245.11","ENSG00000110245"
"10950","ENSG00000118137.9","ENSG00000118137"
"10951","ENSG00000160584.15","ENSG00000160584"
"10952","ENSG00000168092.13","ENSG00000168092"
"10953","ENSG00000149577.15","ENSG00000149577"
"10954","ENSG00000149591.16","ENSG00000149591"
"10955","ENSG00000160613.12","ENSG00000160613"
"10956","ENSG00000167257.10","ENSG00000167257"
"10957","ENSG00000186318.16","ENSG00000186318"
"10958","ENSG00000110274.15","ENSG00000110274"
"10959","ENSG00000177103.13","ENSG00000177103"
"10960","ENSG00000137731.13","ENSG00000137731"
"10961","ENSG00000137726.16","ENSG00000137726"
"10962","ENSG00000137747.15","ENSG00000137747"
"10963","ENSG00000110324.10","ENSG00000110324"
"10964","ENSG00000255274.9","ENSG00000255274"
"10965","ENSG00000137648.17","ENSG00000137648"
"10966","ENSG00000177098.8","ENSG00000177098"
"10967","ENSG00000149575.5","ENSG00000149575"
"10968","ENSG00000160593.18","ENSG00000160593"
"10969","ENSG00000160588.9","ENSG00000160588"
"10970","ENSG00000149573.8","ENSG00000149573"
"10971","ENSG00000198851.9","ENSG00000198851"
"10972","ENSG00000167286.9","ENSG00000167286"
"10973","ENSG00000160654.9","ENSG00000160654"
"10974","ENSG00000110344.9","ENSG00000110344"
"10975","ENSG00000167283.7","ENSG00000167283"
"10976","ENSG00000118058.20","ENSG00000118058"
"10977","ENSG00000172425.10","ENSG00000172425"
"10978","ENSG00000149582.15","ENSG00000149582"
"10979","ENSG00000118096.7","ENSG00000118096"
"10980","ENSG00000095139.13","ENSG00000095139"
"10981","ENSG00000019144.18","ENSG00000019144"
"10982","ENSG00000118094.11","ENSG00000118094"
"10983","ENSG00000110367.11","ENSG00000110367"
"10984","ENSG00000160683.4","ENSG00000160683"
"10985","ENSG00000186174.12","ENSG00000186174"
"10986","ENSG00000110375.2","ENSG00000110375"
"10987","ENSG00000176302.12","ENSG00000176302"
"10988","ENSG00000186166.8","ENSG00000186166"
"10989","ENSG00000118181.10","ENSG00000118181"
"10990","ENSG00000196655.11","ENSG00000196655"
"10991","ENSG00000137700.17","ENSG00000137700"
"10992","ENSG00000149428.18","ENSG00000149428"
"10993","ENSG00000160695.14","ENSG00000160695"
"10994","ENSG00000256269.7","ENSG00000256269"
"10995","ENSG00000188486.3","ENSG00000188486"
"10996","ENSG00000172269.18","ENSG00000172269"
"10997","ENSG00000172375.12","ENSG00000172375"
"10998","ENSG00000172273.12","ENSG00000172273"
"10999","ENSG00000172350.9","ENSG00000172350"
"11000","ENSG00000160703.15","ENSG00000160703"
"11001","ENSG00000172367.15","ENSG00000172367"
"11002","ENSG00000248712.7","ENSG00000248712"
"11003","ENSG00000110395.6","ENSG00000110395"
"11004","ENSG00000076706.16","ENSG00000076706"
"11005","ENSG00000173456.4","ENSG00000173456"
"11006","ENSG00000223953.5","ENSG00000223953"
"11007","ENSG00000235718.8","ENSG00000235718"
"11008","ENSG00000036672.15","ENSG00000036672"
"11009","ENSG00000154096.13","ENSG00000154096"
"11010","ENSG00000110400.10","ENSG00000110400"
"11011","ENSG00000137699.16","ENSG00000137699"
"11012","ENSG00000184232.8","ENSG00000184232"
"11013","ENSG00000137709.9","ENSG00000137709"
"11014","ENSG00000181264.8","ENSG00000181264"
"11015","ENSG00000196914.8","ENSG00000196914"
"11016","ENSG00000149403.12","ENSG00000149403"
"11017","ENSG00000154114.12","ENSG00000154114"
"11018","ENSG00000109927.9","ENSG00000109927"
"11019","ENSG00000109929.9","ENSG00000109929"
"11020","ENSG00000137642.12","ENSG00000137642"
"11021","ENSG00000259571.1","ENSG00000259571"
"11022","ENSG00000154127.9","ENSG00000154127"
"11023","ENSG00000109943.8","ENSG00000109943"
"11024","ENSG00000109944.10","ENSG00000109944"
"11025","ENSG00000188909.4","ENSG00000188909"
"11026","ENSG00000109971.13","ENSG00000109971"
"11027","ENSG00000166250.11","ENSG00000166250"
"11028","ENSG00000023171.16","ENSG00000023171"
"11029","ENSG00000166257.8","ENSG00000166257"
"11030","ENSG00000166261.10","ENSG00000166261"
"11031","ENSG00000221931.2","ENSG00000221931"
"11032","ENSG00000196099.4","ENSG00000196099"
"11033","ENSG00000204300.6","ENSG00000204300"
"11034","ENSG00000181518.3","ENSG00000181518"
"11035","ENSG00000171014.2","ENSG00000171014"
"11036","ENSG00000181499.2","ENSG00000181499"
"11037","ENSG00000196248.4","ENSG00000196248"
"11038","ENSG00000198674.3","ENSG00000198674"
"11039","ENSG00000254737.1","ENSG00000254737"
"11040","ENSG00000236981.1","ENSG00000236981"
"11041","ENSG00000234560.3","ENSG00000234560"
"11042","ENSG00000182634.7","ENSG00000182634"
"11043","ENSG00000110002.15","ENSG00000110002"
"11044","ENSG00000197309.2","ENSG00000197309"
"11045","ENSG00000197849.5","ENSG00000197849"
"11046","ENSG00000255298.2","ENSG00000255298"
"11047","ENSG00000196341.2","ENSG00000196341"
"11048","ENSG00000204293.2","ENSG00000204293"
"11049","ENSG00000196661.3","ENSG00000196661"
"11050","ENSG00000280090.2","ENSG00000280090"
"11051","ENSG00000197125.2","ENSG00000197125"
"11052","ENSG00000170953.2","ENSG00000170953"
"11053","ENSG00000196119.6","ENSG00000196119"
"11054","ENSG00000154143.2","ENSG00000154143"
"11055","ENSG00000154144.12","ENSG00000154144"
"11056","ENSG00000110013.12","ENSG00000110013"
"11057","ENSG00000064199.6","ENSG00000064199"
"11058","ENSG00000154146.12","ENSG00000154146"
"11059","ENSG00000019102.11","ENSG00000019102"
"11060","ENSG00000149564.11","ENSG00000149564"
"11061","ENSG00000120458.10","ENSG00000120458"
"11062","ENSG00000154134.14","ENSG00000154134"
"11063","ENSG00000154133.14","ENSG00000154133"
"11064","ENSG00000165478.6","ENSG00000165478"
"11065","ENSG00000149548.14","ENSG00000149548"
"11066","ENSG00000134955.11","ENSG00000134955"
"11067","ENSG00000150433.9","ENSG00000150433"
"11068","ENSG00000165495.15","ENSG00000165495"
"11069","ENSG00000149557.12","ENSG00000149557"
"11070","ENSG00000149547.14","ENSG00000149547"
"11071","ENSG00000134910.12","ENSG00000134910"
"11072","ENSG00000149554.12","ENSG00000149554"
"11073","ENSG00000134940.13","ENSG00000134940"
"11074","ENSG00000171053.9","ENSG00000171053"
"11075","ENSG00000196844.8","ENSG00000196844"
"11076","ENSG00000236027.2","ENSG00000236027"
"11077","ENSG00000237353.6","ENSG00000237353"
"11078","ENSG00000198331.10","ENSG00000198331"
"11079","ENSG00000110060.8","ENSG00000110060"
"11080","ENSG00000109832.13","ENSG00000109832"
"11081","ENSG00000283703.1","ENSG00000283703"
"11082","ENSG00000064309.14","ENSG00000064309"
"11083","ENSG00000165526.8","ENSG00000165526"
"11084","ENSG00000197798.8","ENSG00000197798"
"11085","ENSG00000182934.11","ENSG00000182934"
"11086","ENSG00000110074.10","ENSG00000110074"
"11087","ENSG00000150455.13","ENSG00000150455"
"11088","ENSG00000110063.8","ENSG00000110063"
"11089","ENSG00000110080.18","ENSG00000110080"
"11090","ENSG00000149571.11","ENSG00000149571"
"11091","ENSG00000134954.14","ENSG00000134954"
"11092","ENSG00000151702.16","ENSG00000151702"
"11093","ENSG00000151704.15","ENSG00000151704"
"11094","ENSG00000120457.11","ENSG00000120457"
"11095","ENSG00000174370.9","ENSG00000174370"
"11096","ENSG00000120471.15","ENSG00000120471"
"11097","ENSG00000134909.18","ENSG00000134909"
"11098","ENSG00000043039.6","ENSG00000043039"
"11099","ENSG00000151715.7","ENSG00000151715"
"11100","ENSG00000170322.14","ENSG00000170322"
"11101","ENSG00000170325.14","ENSG00000170325"
"11102","ENSG00000084234.16","ENSG00000084234"
"11103","ENSG00000149418.10","ENSG00000149418"
"11104","ENSG00000196323.12","ENSG00000196323"
"11105","ENSG00000134917.9","ENSG00000134917"
"11106","ENSG00000166106.3","ENSG00000166106"
"11107","ENSG00000120451.10","ENSG00000120451"
"11108","ENSG00000182667.14","ENSG00000182667"
"11109","ENSG00000183715.13","ENSG00000183715"
"11110","ENSG00000166118.7","ENSG00000166118"
"11111","ENSG00000080854.14","ENSG00000080854"
"11112","ENSG00000166086.12","ENSG00000166086"
"11113","ENSG00000151503.12","ENSG00000151503"
"11114","ENSG00000151502.10","ENSG00000151502"
"11115","ENSG00000151500.14","ENSG00000151500"
"11116","ENSG00000151498.11","ENSG00000151498"
"11117","ENSG00000166105.15","ENSG00000166105"
"11118","ENSG00000149328.14","ENSG00000149328"
"11119","ENSG00000109956.12","ENSG00000109956"
"11120","ENSG00000120645.11","ENSG00000120645"
"11121","ENSG00000111181.12","ENSG00000111181"
"11122","ENSG00000010379.15","ENSG00000010379"
"11123","ENSG00000073614.12","ENSG00000073614"
"11124","ENSG00000120647.9","ENSG00000120647"
"11125","ENSG00000139044.10","ENSG00000139044"
"11126","ENSG00000171840.11","ENSG00000171840"
"11127","ENSG00000060237.16","ENSG00000060237"
"11128","ENSG00000002016.17","ENSG00000002016"
"11129","ENSG00000082805.19","ENSG00000082805"
"11130","ENSG00000111186.12","ENSG00000111186"
"11131","ENSG00000171823.6","ENSG00000171823"
"11132","ENSG00000006831.9","ENSG00000006831"
"11133","ENSG00000151062.14","ENSG00000151062"
"11134","ENSG00000166159.10","ENSG00000166159"
"11135","ENSG00000151065.13","ENSG00000151065"
"11136","ENSG00000151067.21","ENSG00000151067"
"11137","ENSG00000004478.7","ENSG00000004478"
"11138","ENSG00000111203.11","ENSG00000111203"
"11139","ENSG00000053702.14","ENSG00000053702"
"11140","ENSG00000283297.1","ENSG00000283297"
"11141","ENSG00000111206.12","ENSG00000111206"
"11142","ENSG00000171792.10","ENSG00000171792"
"11143","ENSG00000078246.16","ENSG00000078246"
"11144","ENSG00000197905.8","ENSG00000197905"
"11145","ENSG00000011105.12","ENSG00000011105"
"11146","ENSG00000111218.11","ENSG00000111218"
"11147","ENSG00000130038.9","ENSG00000130038"
"11148","ENSG00000111224.13","ENSG00000111224"
"11149","ENSG00000118971.7","ENSG00000118971"
"11150","ENSG00000078237.6","ENSG00000078237"
"11151","ENSG00000118972.1","ENSG00000118972"
"11152","ENSG00000111241.2","ENSG00000111241"
"11153","ENSG00000047621.11","ENSG00000047621"
"11154","ENSG00000111247.14","ENSG00000111247"
"11155","ENSG00000010219.13","ENSG00000010219"
"11156","ENSG00000111254.7","ENSG00000111254"
"11157","ENSG00000139180.10","ENSG00000139180"
"11158","ENSG00000130035.6","ENSG00000130035"
"11159","ENSG00000111262.5","ENSG00000111262"
"11160","ENSG00000130037.4","ENSG00000130037"
"11161","ENSG00000185652.11","ENSG00000185652"
"11162","ENSG00000047617.14","ENSG00000047617"
"11163","ENSG00000110799.13","ENSG00000110799"
"11164","ENSG00000010278.12","ENSG00000010278"
"11165","ENSG00000008323.15","ENSG00000008323"
"11166","ENSG00000067182.7","ENSG00000067182"
"11167","ENSG00000111319.12","ENSG00000111319"
"11168","ENSG00000111321.10","ENSG00000111321"
"11169","ENSG00000139193.3","ENSG00000139193"
